"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"7815","Bestattungsunternehmer",1,1.07228256790229e-05,NA,NA,NA,1
"7816","Bestelle",1,1.07228256790229e-05,NA,NA,NA,1
"7817","Besteller",1,1.07228256790229e-05,NA,NA,1,NA
"7818","Bestiensystem",1,1.07228256790229e-05,1,1,1,NA
"7819","Bestseller",1,1.07228256790229e-05,NA,1,NA,NA
"7820","Beständigkeit",1,1.07228256790229e-05,1,NA,NA,NA
"7821","Bestäubung",1,1.07228256790229e-05,NA,NA,NA,1
"7822","Betracht",1,1.07228256790229e-05,NA,NA,NA,1
"7823","Betrachte",1,1.07228256790229e-05,NA,NA,1,NA
"7824","Betragen",1,1.07228256790229e-05,NA,1,NA,NA
"7825","Betreiberin",1,1.07228256790229e-05,NA,NA,1,NA
"7826","Betreuungspflicht",1,1.07228256790229e-05,1,NA,NA,NA
"7827","Betriebsbeschränkung",1,1.07228256790229e-05,NA,NA,NA,1
"7828","Betriebserlaubnis",1,1.07228256790229e-05,NA,NA,NA,1
"7829","Betrug",1,1.07228256790229e-05,NA,1,NA,NA
"7830","Betrügerin",1,1.07228256790229e-05,NA,NA,NA,1
"7831","Better",1,1.07228256790229e-05,NA,NA,1,NA
"7832","Bettgeflüster",1,1.07228256790229e-05,NA,NA,NA,1
"7833","Bett|Betten",1,1.07228256790229e-05,NA,NA,1,NA
"7834","Beule",1,1.07228256790229e-05,NA,NA,NA,1
"7835","Beurteilung",1,1.07228256790229e-05,NA,NA,NA,1
"7836","Beutelart",1,1.07228256790229e-05,NA,NA,NA,1
"7837","Beutelmeisen",1,1.07228256790229e-05,NA,NA,NA,1
"7838","Beutetier",1,1.07228256790229e-05,NA,NA,NA,1
"7839","Bevölkerungs-",1,1.07228256790229e-05,NA,NA,1,NA
"7840","Bevölkerungsregulator",1,1.07228256790229e-05,NA,NA,1,NA
"7841","Bevölkerungsschützer",1,1.07228256790229e-05,NA,NA,1,NA
"7842","Bevölkerungszusammenziehen",1,1.07228256790229e-05,NA,NA,1,NA
"7843","Bewahrung",1,1.07228256790229e-05,NA,NA,1,NA
"7844","Bewegungsanalyse",1,1.07228256790229e-05,NA,NA,1,NA
"7845","Bewegungserkennung",1,1.07228256790229e-05,NA,NA,1,NA
"7846","Bewegungsmangel",1,1.07228256790229e-05,NA,NA,NA,1
"7847","Bewegungsmodelle",1,1.07228256790229e-05,NA,NA,1,NA
"7848","Bewegungsprofilersteller",1,1.07228256790229e-05,NA,NA,1,NA
"7849","Bewegungssensor",1,1.07228256790229e-05,NA,NA,1,NA
"7850","Beweis.",1,1.07228256790229e-05,NA,NA,1,NA
"7851","Bewerbung",1,1.07228256790229e-05,NA,NA,NA,1
"7852","Bewertungssystem",1,1.07228256790229e-05,NA,NA,1,NA
"7853","Bewusstheit",1,1.07228256790229e-05,NA,NA,NA,1
"7854","Bewusstseinswandel",1,1.07228256790229e-05,NA,1,NA,NA
"7855","Bewusstseitszustand",1,1.07228256790229e-05,NA,NA,1,NA
"7856","Bewässerungskanal",1,1.07228256790229e-05,NA,NA,NA,1
"7857","Bezahl",1,1.07228256790229e-05,NA,NA,1,NA
"7858","Bezahlartikel",1,1.07228256790229e-05,NA,1,NA,NA
"7859","Bezos",1,1.07228256790229e-05,NA,NA,NA,1
"7860","Bi[",1,1.07228256790229e-05,NA,NA,NA,1
"7861","Bienchen",1,1.07228256790229e-05,NA,NA,NA,1
"7862","Bienenkrankheit",1,1.07228256790229e-05,NA,NA,NA,1
"7863","Bienenköniginnen",1,1.07228256790229e-05,NA,NA,NA,1
"7864","Bienenlarve",1,1.07228256790229e-05,NA,NA,NA,1
"7865","Bienenmännchen",1,1.07228256790229e-05,NA,NA,NA,1
"7866","Bienenspezies",1,1.07228256790229e-05,NA,NA,NA,1
"7867","Bienensterbe",1,1.07228256790229e-05,NA,NA,NA,1
"7868","Bienenstöcken",1,1.07228256790229e-05,NA,NA,NA,1
"7869","Bierbauch",1,1.07228256790229e-05,NA,NA,1,NA
"7870","Biergärt",1,1.07228256790229e-05,NA,NA,NA,1
"7871","Bik",1,1.07228256790229e-05,NA,1,NA,NA
"7872","Bildanalyse",1,1.07228256790229e-05,NA,NA,1,NA
"7873","Bilderberger",1,1.07228256790229e-05,NA,NA,1,NA
"7874","Bilderfassung",1,1.07228256790229e-05,NA,NA,1,NA
"7875","Bildersuche",1,1.07228256790229e-05,NA,NA,1,NA
"7876","Bildschirm",1,1.07228256790229e-05,NA,NA,1,NA
"7877","Bildungsgeschichte",1,1.07228256790229e-05,NA,1,NA,NA
"7878","Bildungsort",1,1.07228256790229e-05,1,NA,NA,NA
"7879","Bildungsreise",1,1.07228256790229e-05,NA,1,NA,NA
"7880","Bildungsstand",1,1.07228256790229e-05,NA,NA,NA,1
"7881","Billigfleisch",1,1.07228256790229e-05,NA,NA,NA,1
"7882","Billigimport",1,1.07228256790229e-05,NA,NA,1,NA
"7883","Bindeglied",1,1.07228256790229e-05,NA,NA,1,NA
"7884","Biobauer",1,1.07228256790229e-05,NA,NA,NA,1
"7885","Biochemie",1,1.07228256790229e-05,NA,NA,NA,1
"7886","Biodiversitätsstrategie",1,1.07228256790229e-05,NA,NA,1,NA
"7887","Bioei",1,1.07228256790229e-05,NA,NA,NA,1
"7888","Biohof",1,1.07228256790229e-05,NA,NA,NA,1
"7889","Biolabor",1,1.07228256790229e-05,NA,NA,NA,1
"7890","Biolabore",1,1.07228256790229e-05,NA,NA,NA,1
"7891","Biologiestudium",1,1.07228256790229e-05,NA,NA,NA,1
"7892","Biom",1,1.07228256790229e-05,NA,NA,NA,1
"7893","Biometrie",1,1.07228256790229e-05,NA,NA,1,NA
"7894","Biopharmazeut",1,1.07228256790229e-05,NA,NA,1,NA
"7895","Biopolymer",1,1.07228256790229e-05,NA,NA,NA,1
"7896","Bioreaktor",1,1.07228256790229e-05,NA,NA,NA,1
"7897","Bioschwüre",1,1.07228256790229e-05,NA,NA,NA,1
"7898","Biostation",1,1.07228256790229e-05,NA,NA,NA,1
"7899","Biotechnologie",1,1.07228256790229e-05,NA,NA,1,NA
"7900","Biotechnologieunternehmen",1,1.07228256790229e-05,NA,NA,NA,1
"7901","Biowaff",1,1.07228256790229e-05,NA,NA,NA,1
"7902","Biowaffe",1,1.07228256790229e-05,NA,NA,1,NA
"7903","Biowaffenthema",1,1.07228256790229e-05,NA,NA,NA,1
"7904","Biowaffenübereinkommen",1,1.07228256790229e-05,NA,NA,NA,1
"7905","Biowaffe‼",1,1.07228256790229e-05,NA,NA,NA,1
"7906","Biowaffe❗️",1,1.07228256790229e-05,NA,NA,NA,1
"7907","Birne",1,1.07228256790229e-05,NA,1,NA,NA
"7908","Bishen",1,1.07228256790229e-05,1,NA,NA,NA
"7909","Bitch",1,1.07228256790229e-05,NA,NA,1,NA
"7910","Bitkom",1,1.07228256790229e-05,NA,NA,1,NA
"7911","Bitt[",1,1.07228256790229e-05,NA,NA,NA,1
"7912","Bitterstoff",1,1.07228256790229e-05,NA,NA,NA,1
"7913","BlackRock",1,1.07228256790229e-05,NA,NA,1,NA
"7914","Blacklist",1,1.07228256790229e-05,NA,NA,NA,1
"7915","Blattgold",1,1.07228256790229e-05,NA,NA,NA,1
"7916","Blattwerk",1,1.07228256790229e-05,NA,NA,NA,1
"7917","Blaumeise",1,1.07228256790229e-05,NA,NA,NA,1
"7918","Bleib",1,1.07228256790229e-05,NA,1,NA,NA
"7919","Blickfeld",1,1.07228256790229e-05,NA,NA,1,NA
"7920","Blickkontakt",1,1.07228256790229e-05,NA,NA,NA,1
"7921","Blitz",1,1.07228256790229e-05,NA,NA,NA,1
"7922","Blitzaktivität",1,1.07228256790229e-05,NA,NA,NA,1
"7923","Blitzbirnen",1,1.07228256790229e-05,NA,1,NA,NA
"7924","Blitze",1,1.07228256790229e-05,NA,NA,NA,1
"7925","Blockpartei",1,1.07228256790229e-05,NA,1,NA,NA
"7926","Blogbeitrag",1,1.07228256790229e-05,NA,NA,NA,1
"7927","Blumenflecken",1,1.07228256790229e-05,NA,NA,NA,1
"7928","Blumenkohlkeil",1,1.07228256790229e-05,NA,NA,NA,1
"7929","Blumenwiese",1,1.07228256790229e-05,NA,NA,NA,1
"7930","Blut/Hirn",1,1.07228256790229e-05,NA,NA,NA,1
"7931","Blutabnahme",1,1.07228256790229e-05,NA,1,NA,NA
"7932","Blutbildner",1,1.07228256790229e-05,NA,NA,NA,1
"7933","Blutgerinnung",1,1.07228256790229e-05,NA,NA,NA,1
"7934","Bluthirnschranke",1,1.07228256790229e-05,NA,NA,NA,1
"7935","Blutkörperchen",1,1.07228256790229e-05,NA,NA,NA,1
"7936","Blutlinienherrscher",1,1.07228256790229e-05,NA,NA,1,NA
"7937","Blutreiniger",1,1.07228256790229e-05,NA,NA,NA,1
"7938","Blutsauger",1,1.07228256790229e-05,NA,NA,NA,1
"7939","Blutverklumpung",1,1.07228256790229e-05,NA,NA,NA,1
"7940","Blutzirkulation",1,1.07228256790229e-05,NA,NA,NA,1
"7941","Blütenblätter",1,1.07228256790229e-05,NA,NA,NA,1
"7942","Blütenständen",1,1.07228256790229e-05,NA,NA,NA,1
"7943","Bock",1,1.07228256790229e-05,NA,NA,NA,1
"7944","Bodenkontamination",1,1.07228256790229e-05,1,NA,NA,NA
"7945","Bodenschatz",1,1.07228256790229e-05,NA,1,NA,NA
"7946","Bodenschätzen",1,1.07228256790229e-05,1,1,1,1
"7947","Bodenverriegelung",1,1.07228256790229e-05,NA,NA,1,NA
"7948","Bogenbauen",1,1.07228256790229e-05,NA,NA,NA,1
"7949","Bon",1,1.07228256790229e-05,NA,NA,NA,1
"7950","Bonbon",1,1.07228256790229e-05,NA,NA,NA,1
"7951","Bonität",1,1.07228256790229e-05,1,NA,NA,NA
"7952","Bonz",1,1.07228256790229e-05,1,NA,NA,NA
"7953","Boom",1,1.07228256790229e-05,NA,NA,NA,1
"7954","Bordelle",1,1.07228256790229e-05,NA,NA,NA,1
"7955","Borderline",1,1.07228256790229e-05,1,NA,NA,NA
"7956","Borretsch",1,1.07228256790229e-05,NA,NA,NA,1
"7957","Bosheit",1,1.07228256790229e-05,NA,NA,1,NA
"7958","Bot",1,1.07228256790229e-05,NA,NA,1,NA
"7959","Botenstoff",1,1.07228256790229e-05,NA,NA,NA,1
"7960","Boulevardzeitung",1,1.07228256790229e-05,NA,1,NA,NA
"7961","Box",1,1.07228256790229e-05,NA,NA,1,NA
"7962","Box|Hochhausboxen",1,1.07228256790229e-05,NA,NA,1,NA
"7963","Box|Metallboxen",1,1.07228256790229e-05,NA,NA,1,NA
"7964","Boß",1,1.07228256790229e-05,NA,NA,NA,1
"7965","Branchenportal",1,1.07228256790229e-05,NA,NA,NA,1
"7966","Brandaktuell",1,1.07228256790229e-05,1,NA,NA,NA
"7967","Brandgefahr",1,1.07228256790229e-05,NA,NA,NA,1
"7968","Branding",1,1.07228256790229e-05,1,NA,NA,NA
"7969","Brandphänomen",1,1.07228256790229e-05,NA,NA,1,NA
"7970","Brandstiftung",1,1.07228256790229e-05,NA,NA,1,NA
"7971","Brauereiabfälle",1,1.07228256790229e-05,NA,NA,NA,1
"7972","Braunglasflasche",1,1.07228256790229e-05,NA,NA,NA,1
"7973","Brei",1,1.07228256790229e-05,NA,NA,NA,1
"7974","Breitband",1,1.07228256790229e-05,NA,NA,1,NA
"7975","Breitbandkommunikation",1,1.07228256790229e-05,NA,NA,1,NA
"7976","Brennnesselsame",1,1.07228256790229e-05,NA,NA,NA,1
"7977","Brennnesselöl",1,1.07228256790229e-05,NA,NA,NA,1
"7978","Brennpunkt",1,1.07228256790229e-05,NA,NA,NA,1
"7979","Briefe",1,1.07228256790229e-05,NA,NA,1,NA
"7980","Briefing",1,1.07228256790229e-05,NA,1,NA,NA
"7981","Brieftasche",1,1.07228256790229e-05,NA,NA,NA,1
"7982","Brigadier",1,1.07228256790229e-05,NA,NA,NA,1
"7983","Brikett",1,1.07228256790229e-05,NA,NA,NA,1
"7984","Broadway",1,1.07228256790229e-05,1,NA,NA,NA
"7985","Brombeerblätter",1,1.07228256790229e-05,NA,NA,NA,1
"7986","Bronchialtropfen",1,1.07228256790229e-05,NA,NA,NA,1
"7987","Browser",1,1.07228256790229e-05,NA,NA,NA,1
"7988","Bruch",1,1.07228256790229e-05,NA,NA,NA,1
"7989","Bruchstücke",1,1.07228256790229e-05,NA,NA,1,NA
"7990","Bruh",1,1.07228256790229e-05,NA,NA,NA,1
"7991","Brunnen",1,1.07228256790229e-05,NA,NA,NA,1
"7992","Brustkorb",1,1.07228256790229e-05,NA,NA,NA,1
"7993","Brutkäst",1,1.07228256790229e-05,NA,NA,1,NA
"7994","Brutsturm",1,1.07228256790229e-05,NA,NA,NA,1
"7995","Bräuchen",1,1.07228256790229e-05,NA,NA,1,NA
"7996","Brüchen",1,1.07228256790229e-05,NA,NA,NA,1
"7997","Brüderlichkeit",1,1.07228256790229e-05,NA,NA,1,NA
"7998","Brüssel",1,1.07228256790229e-05,NA,NA,NA,1
"7999","Bu[",1,1.07228256790229e-05,NA,1,NA,NA
"8000","Bube",1,1.07228256790229e-05,NA,NA,1,NA
"8001","Buchautor",1,1.07228256790229e-05,NA,1,NA,NA
"8002","Buchempfehlung",1,1.07228256790229e-05,NA,NA,NA,1
"8003","Buchladen",1,1.07228256790229e-05,NA,NA,1,NA
"8004","Buchstabensuppe",1,1.07228256790229e-05,NA,1,NA,NA
"8005","Budget",1,1.07228256790229e-05,NA,NA,1,NA
"8006","Bug",1,1.07228256790229e-05,NA,NA,NA,1
"8007","Bullshit",1,1.07228256790229e-05,NA,NA,1,NA
"8008","Bundesbauinstitut",1,1.07228256790229e-05,NA,NA,1,NA
"8009","Bundesbehörde",1,1.07228256790229e-05,NA,NA,1,NA
"8010","Bundesdrucksache",1,1.07228256790229e-05,NA,NA,1,NA
"8011","Bundesförster",1,1.07228256790229e-05,NA,NA,1,NA
"8012","Bundesgericht",1,1.07228256790229e-05,NA,NA,1,NA
"8013","Bundeshauptslum",1,1.07228256790229e-05,1,NA,NA,NA
"8014","Bundesheer",1,1.07228256790229e-05,NA,1,NA,NA
"8015","Bundeslandwirtschaftsminister",1,1.07228256790229e-05,NA,NA,NA,1
"8016","Bundesministerdarstellerin",1,1.07228256790229e-05,NA,NA,1,NA
"8017","Bundesrechnungshof",1,1.07228256790229e-05,NA,1,NA,NA
"8018","Bundessprecher",1,1.07228256790229e-05,NA,1,NA,NA
"8019","Bundestagsdebatte",1,1.07228256790229e-05,NA,NA,NA,1
"8020","Bundestagsfraktion",1,1.07228256790229e-05,NA,NA,1,NA
"8021","Bundesverassungsgericht",1,1.07228256790229e-05,NA,NA,NA,1
"8022","Bundesverfassung",1,1.07228256790229e-05,NA,NA,1,NA
"8023","Bundesverfassungsrichter",1,1.07228256790229e-05,NA,1,NA,NA
"8024","Bundesverfassungsschutz",1,1.07228256790229e-05,NA,1,NA,NA
"8025","Bundesweite",1,1.07228256790229e-05,NA,1,NA,NA
"8026","Bunker",1,1.07228256790229e-05,NA,NA,NA,1
"8027","Bunzelregierung",1,1.07228256790229e-05,NA,1,NA,NA
"8028","Bur",1,1.07228256790229e-05,NA,NA,1,NA
"8029","Burgerpatty",1,1.07228256790229e-05,NA,NA,NA,1
"8030","Buschbrand",1,1.07228256790229e-05,NA,NA,1,NA
"8031","Buschfeuer",1,1.07228256790229e-05,NA,NA,1,NA
"8032","Buse",1,1.07228256790229e-05,NA,NA,NA,1
"8033","Busfahrer",1,1.07228256790229e-05,NA,NA,NA,1
"8034","Busfirmen",1,1.07228256790229e-05,NA,1,NA,NA
"8035","Bushaltestelle",1,1.07228256790229e-05,NA,NA,NA,1
"8036","Butteröl",1,1.07228256790229e-05,NA,NA,NA,1
"8037","Bürgermeister",1,1.07228256790229e-05,NA,NA,1,NA
"8038","Bäcker/Restaurant",1,1.07228256790229e-05,NA,NA,NA,1
"8039","Bäd",1,1.07228256790229e-05,NA,1,NA,NA
"8040","Bälde",1,1.07228256790229e-05,NA,NA,NA,1
"8041","Bär",1,1.07228256790229e-05,NA,NA,NA,1
"8042","Bärin",1,1.07228256790229e-05,NA,NA,NA,1
"8043","Bärlauch",1,1.07228256790229e-05,NA,NA,NA,1
"8044","Bätzing",1,1.07228256790229e-05,NA,NA,1,NA
"8045","Bäuche",1,1.07228256790229e-05,NA,NA,NA,1
"8046","Bäuerinnen",1,1.07228256790229e-05,NA,NA,NA,1
"8047","Böller",1,1.07228256790229e-05,1,NA,NA,NA
"8048","Böser",1,1.07228256790229e-05,NA,NA,NA,1
"8049","Büchlein",1,1.07228256790229e-05,NA,NA,NA,1
"8050","Bürger/in",1,1.07228256790229e-05,NA,NA,1,NA
"8051","Bürgerbeteiligung",1,1.07228256790229e-05,1,1,NA,NA
"8052","Bürgerinformative",1,1.07228256790229e-05,NA,NA,NA,1
"8053","Bürgermeist",1,1.07228256790229e-05,1,NA,NA,NA
"8054","Bürgermeisters",1,1.07228256790229e-05,1,NA,NA,NA
"8055","Bürgermeisterwahl",1,1.07228256790229e-05,NA,1,NA,NA
"8056","Bürgerpflicht",1,1.07228256790229e-05,NA,1,NA,NA
"8057","Bürgerschaft",1,1.07228256790229e-05,NA,NA,NA,1
"8058","Bürgerversammlung",1,1.07228256790229e-05,1,1,NA,NA
"8059","Bürgervertreter",1,1.07228256790229e-05,1,1,1,NA
"8060","Bürgerwiderstand",1,1.07228256790229e-05,NA,1,NA,NA
"8061","Bürger⚠️",1,1.07228256790229e-05,1,NA,NA,NA
"8062","Bürodiagrammen",1,1.07228256790229e-05,1,NA,1,NA
"8063","Büros",1,1.07228256790229e-05,NA,NA,1,NA
"8064","Büro⚠️",1,1.07228256790229e-05,NA,1,NA,NA
"8065","C",1,1.07228256790229e-05,NA,1,NA,NA
"8066","C-40-",1,1.07228256790229e-05,1,NA,NA,NA
"8067","C40:Netzwerk",1,1.07228256790229e-05,1,NA,NA,NA
"8068","CEO",1,1.07228256790229e-05,NA,NA,NA,1
"8069","CEPI❗️",1,1.07228256790229e-05,NA,NA,1,NA
"8070","CHINA...❗️",1,1.07228256790229e-05,NA,1,NA,NA
"8071","CITIES⚠️",1,1.07228256790229e-05,1,NA,NA,NA
"8072","CO2",1,1.07228256790229e-05,NA,NA,NA,1
"8073","CO2-relevant",1,1.07228256790229e-05,NA,1,NA,NA
"8074","CORONA-",1,1.07228256790229e-05,NA,1,NA,NA
"8075","CO₂-",1,1.07228256790229e-05,NA,1,NA,NA
"8076","Cafeteria",1,1.07228256790229e-05,NA,NA,NA,1
"8077","Camping",1,1.07228256790229e-05,NA,NA,NA,1
"8078","Campinggas",1,1.07228256790229e-05,NA,NA,NA,1
"8079","Campinggaskocher",1,1.07228256790229e-05,NA,NA,NA,1
"8080","Campus",1,1.07228256790229e-05,NA,1,NA,NA
"8081","Cartoon",1,1.07228256790229e-05,1,NA,NA,NA
"8082","Caterer",1,1.07228256790229e-05,NA,NA,NA,1
"8083","Ch",1,1.07228256790229e-05,1,NA,NA,NA
"8084","Challenge",1,1.07228256790229e-05,NA,NA,NA,1
"8085","Champagner",1,1.07228256790229e-05,NA,NA,NA,1
"8086","Champignongeschmack",1,1.07228256790229e-05,NA,NA,NA,1
"8087","Charaktermasko",1,1.07228256790229e-05,NA,NA,NA,1
"8088","Checkliste",1,1.07228256790229e-05,NA,1,NA,NA
"8089","Checkpoints",1,1.07228256790229e-05,1,NA,NA,NA
"8090","Chefeinkäufer",1,1.07228256790229e-05,NA,NA,NA,1
"8091","Chefentwickler",1,1.07228256790229e-05,NA,NA,1,NA
"8092","Chefplaner",1,1.07228256790229e-05,NA,1,NA,NA
"8093","Chefökonom",1,1.07228256790229e-05,NA,NA,1,NA
"8094","Cheke",1,1.07228256790229e-05,NA,NA,NA,1
"8095","Chemieabfall",1,1.07228256790229e-05,NA,NA,NA,1
"8096","Chemieingenieurwese",1,1.07228256790229e-05,NA,NA,NA,1
"8097","Chicken",1,1.07228256790229e-05,NA,NA,NA,1
"8098","China",1,1.07228256790229e-05,1,NA,1,NA
"8099","Chinin",1,1.07228256790229e-05,NA,NA,NA,1
"8100","Chipisierung",1,1.07228256790229e-05,NA,NA,NA,1
"8101","Chirurg",1,1.07228256790229e-05,NA,NA,NA,1
"8102","Chirurgie",1,1.07228256790229e-05,NA,NA,NA,1
"8103","Chitinase-",1,1.07228256790229e-05,NA,NA,NA,1
"8104","Chitinasen",1,1.07228256790229e-05,NA,NA,NA,1
"8105","Chitinpanzer",1,1.07228256790229e-05,NA,NA,NA,1
"8106","Cholesterin",1,1.07228256790229e-05,NA,NA,NA,1
"8107","Chose",1,1.07228256790229e-05,NA,NA,NA,1
"8108","Christenheit",1,1.07228256790229e-05,NA,NA,NA,1
"8109","Christentum",1,1.07228256790229e-05,NA,NA,NA,1
"8110","Chronischer",1,1.07228256790229e-05,NA,NA,NA,1
"8111","Ciabattabrötchen",1,1.07228256790229e-05,NA,NA,NA,1
"8112","Cities‼️‼️",1,1.07228256790229e-05,NA,NA,1,NA
"8113","CityManagement",1,1.07228256790229e-05,NA,NA,1,NA
"8114","ClimateLockdowns",1,1.07228256790229e-05,1,NA,NA,NA
"8115","Cloud",1,1.07228256790229e-05,NA,NA,NA,1
"8116","Co2",1,1.07228256790229e-05,NA,1,NA,NA
"8117","Cocktails",1,1.07228256790229e-05,NA,NA,NA,1
"8118","Codechecken",1,1.07228256790229e-05,NA,NA,NA,1
"8119","Codename",1,1.07228256790229e-05,NA,NA,NA,1
"8120","Codierung",1,1.07228256790229e-05,NA,NA,1,NA
"8121","Comer",1,1.07228256790229e-05,NA,NA,NA,1
"8122","Compa[",1,1.07228256790229e-05,NA,NA,NA,1
"8123","Company""",1,1.07228256790229e-05,NA,NA,1,NA
"8124","Complett",1,1.07228256790229e-05,NA,NA,1,NA
"8125","Computermodellierung",1,1.07228256790229e-05,NA,1,NA,NA
"8126","Computernetzwerk",1,1.07228256790229e-05,NA,NA,1,NA
"8127","Computersystem",1,1.07228256790229e-05,NA,NA,1,NA
"8128","Container",1,1.07228256790229e-05,NA,NA,NA,1
"8129","Contra‘",1,1.07228256790229e-05,NA,1,NA,NA
"8130","Cookie",1,1.07228256790229e-05,NA,NA,NA,1
"8131","Cop",1,1.07228256790229e-05,NA,NA,1,NA
"8132","Coronaimpfung",1,1.07228256790229e-05,NA,1,NA,NA
"8133","Coronamaßnahmen",1,1.07228256790229e-05,NA,1,NA,NA
"8134","Corona‑p(",1,1.07228256790229e-05,NA,1,NA,NA
"8135","Cover",1,1.07228256790229e-05,NA,NA,NA,1
"8136","Covid-was-",1,1.07228256790229e-05,NA,1,NA,NA
"8137","Covidiot",1,1.07228256790229e-05,NA,1,NA,NA
"8138","Covidpaß",1,1.07228256790229e-05,NA,1,NA,NA
"8139","Co²",1,1.07228256790229e-05,NA,NA,NA,1
"8140","Crashmode",1,1.07228256790229e-05,NA,NA,NA,1
"8141","Crawler",1,1.07228256790229e-05,NA,NA,NA,1
"8142","Credit",1,1.07228256790229e-05,NA,NA,1,NA
"8143","Creditpunkt",1,1.07228256790229e-05,NA,1,NA,NA
"8144","Cretin",1,1.07228256790229e-05,NA,NA,NA,1
"8145","Crouton",1,1.07228256790229e-05,NA,NA,NA,1
"8146","Crowd",1,1.07228256790229e-05,NA,NA,1,NA
"8147","Cumarine",1,1.07228256790229e-05,NA,NA,NA,1
"8148","Cut",1,1.07228256790229e-05,NA,NA,NA,1
"8149","Cyanid",1,1.07228256790229e-05,NA,NA,NA,1
"8150","Cyanid/kg",1,1.07228256790229e-05,NA,NA,NA,1
"8151","Cyberangriff",1,1.07228256790229e-05,NA,NA,1,NA
"8152","Cyberkriminalität",1,1.07228256790229e-05,NA,NA,1,NA
"8153","Cyborgisierung",1,1.07228256790229e-05,NA,NA,1,NA
"8154","D",1,1.07228256790229e-05,NA,NA,1,NA
"8155","DAHBOO77",1,1.07228256790229e-05,NA,NA,NA,1
"8156","DANKE❗️",1,1.07228256790229e-05,NA,NA,NA,1
"8157","DANKE👌",1,1.07228256790229e-05,NA,NA,NA,1
"8158","DAS❗",1,1.07228256790229e-05,NA,NA,NA,1
"8159","DDR.🤫",1,1.07228256790229e-05,1,NA,NA,NA
"8160","DNA-",1,1.07228256790229e-05,NA,NA,NA,1
"8161","DNA-verändernde",1,1.07228256790229e-05,1,NA,NA,NA
"8162","DOOF..❗️",1,1.07228256790229e-05,NA,1,NA,NA
"8163","Dachstrategie",1,1.07228256790229e-05,NA,NA,1,NA
"8164","Daisho",1,1.07228256790229e-05,NA,NA,NA,1
"8165","Dallmayr",1,1.07228256790229e-05,NA,NA,NA,1
"8166","Damwild",1,1.07228256790229e-05,NA,NA,NA,1
"8167","Danksagung",1,1.07228256790229e-05,NA,NA,NA,1
"8168","Darmbeschwerde",1,1.07228256790229e-05,NA,NA,NA,1
"8169","Darmentzündung",1,1.07228256790229e-05,NA,NA,NA,1
"8170","Daseinsberechtigung",1,1.07228256790229e-05,NA,NA,NA,1
"8171","Daseinszweck",1,1.07228256790229e-05,NA,NA,NA,1
"8172","Dasselfliege",1,1.07228256790229e-05,NA,NA,NA,1
"8173","Datei",1,1.07228256790229e-05,NA,NA,NA,1
"8174","Dateitransferkommunikation",1,1.07228256790229e-05,NA,NA,1,NA
"8175","Datenaustausch",1,1.07228256790229e-05,NA,NA,1,NA
"8176","Datenbankabfrage",1,1.07228256790229e-05,NA,NA,1,NA
"8177","Datendienst",1,1.07228256790229e-05,NA,1,NA,NA
"8178","Datenfluß",1,1.07228256790229e-05,NA,NA,1,NA
"8179","Datenhoheit",1,1.07228256790229e-05,NA,NA,1,NA
"8180","Dateningenieur",1,1.07228256790229e-05,NA,NA,1,NA
"8181","Datenlücken",1,1.07228256790229e-05,1,NA,NA,NA
"8182","Datenmacht",1,1.07228256790229e-05,NA,NA,1,NA
"8183","Datenmark",1,1.07228256790229e-05,NA,NA,1,NA
"8184","Datenmissbrauch",1,1.07228256790229e-05,NA,NA,1,NA
"8185","Datenmodul",1,1.07228256790229e-05,NA,NA,1,NA
"8186","Datenpunkt",1,1.07228256790229e-05,NA,NA,1,NA
"8187","Datenquelle",1,1.07228256790229e-05,NA,NA,1,NA
"8188","Datenrechte",1,1.07228256790229e-05,NA,NA,NA,1
"8189","Datensammel",1,1.07228256790229e-05,NA,NA,1,NA
"8190","Datensender",1,1.07228256790229e-05,NA,NA,1,NA
"8191","Datenspeicher",1,1.07228256790229e-05,NA,NA,1,NA
"8192","Datenspeicherkomplexen",1,1.07228256790229e-05,NA,NA,1,NA
"8193","Datenwolk",1,1.07228256790229e-05,NA,NA,1,NA
"8194","Datenzentrum",1,1.07228256790229e-05,NA,NA,1,NA
"8195","Datenübermittlung",1,1.07228256790229e-05,NA,NA,1,NA
"8196","Datenübertragung",1,1.07228256790229e-05,NA,NA,1,NA
"8197","Datenüberwachung",1,1.07228256790229e-05,NA,NA,1,NA
"8198","Dauergefecht",1,1.07228256790229e-05,NA,NA,1,NA
"8199","Dauergenuß",1,1.07228256790229e-05,NA,NA,NA,1
"8200","Dauerregen",1,1.07228256790229e-05,NA,1,NA,NA
"8201","Dauerschleife",1,1.07228256790229e-05,NA,NA,NA,1
"8202","Dauerzustand",1,1.07228256790229e-05,NA,1,NA,NA
"8203","Dazutun",1,1.07228256790229e-05,NA,1,NA,NA
"8204","Decke",1,1.07228256790229e-05,NA,NA,NA,1
"8205","Deckel",1,1.07228256790229e-05,NA,NA,NA,1
"8206","Deepstat",1,1.07228256790229e-05,NA,NA,NA,1
"8207","Definitien",1,1.07228256790229e-05,NA,NA,1,NA
"8208","Deiner",1,1.07228256790229e-05,NA,NA,1,NA
"8209","Deklarationsvorschrift",1,1.07228256790229e-05,NA,NA,NA,1
