"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"3430","imperium",1,3.35818389415004e-05,1,NA,1,1
"3431","implantation",1,3.35818389415004e-05,NA,NA,2,NA
"3432","implémentation",1,3.35818389415004e-05,NA,NA,1,NA
"3433","impulsion",1,3.35818389415004e-05,1,NA,NA,NA
"3434","incapacité",1,3.35818389415004e-05,NA,NA,NA,1
"3435","incarcération",1,3.35818389415004e-05,NA,NA,NA,1
"3436","incidentally",1,3.35818389415004e-05,NA,NA,2,NA
"3437","inclusif",1,3.35818389415004e-05,NA,NA,1,NA
"3438","indicateur",1,3.35818389415004e-05,NA,NA,NA,1
"3439","indoctrination",1,3.35818389415004e-05,NA,NA,NA,1
"3440","industrialisation",1,3.35818389415004e-05,NA,NA,NA,1
"3441","infantilisation",1,3.35818389415004e-05,NA,NA,NA,1
"3442","infidèle",1,3.35818389415004e-05,NA,NA,NA,1
"3443","inflammation",1,3.35818389415004e-05,NA,NA,NA,1
"3444","influenceur",1,3.35818389415004e-05,NA,NA,1,NA
"3445","informatique",1,3.35818389415004e-05,NA,NA,1,NA
"3446","infos",1,3.35818389415004e-05,1,NA,NA,NA
"3447","ingrédients",1,3.35818389415004e-05,NA,NA,NA,1
"3448","ingénient",1,3.35818389415004e-05,NA,NA,NA,1
"3449","ingéniosité",1,3.35818389415004e-05,NA,NA,1,NA
"3450","inhalation",1,3.35818389415004e-05,NA,NA,NA,1
"3451","initiatif",1,3.35818389415004e-05,NA,1,NA,NA
"3452","initié",1,3.35818389415004e-05,NA,NA,NA,1
"3453","injonction",1,3.35818389415004e-05,NA,NA,NA,1
"3454","innocence",1,3.35818389415004e-05,NA,NA,NA,1
"3455","inoculation",1,3.35818389415004e-05,NA,NA,1,NA
"3456","inondation",1,3.35818389415004e-05,NA,NA,1,NA
"3457","insecticide",1,3.35818389415004e-05,NA,NA,NA,1
"3458","insoumi",1,3.35818389415004e-05,NA,NA,NA,1
"3459","instrumentalisation",1,3.35818389415004e-05,NA,NA,1,NA
"3460","insue",1,3.35818389415004e-05,NA,NA,NA,1
"3461","insuffisance",1,3.35818389415004e-05,NA,NA,1,NA
"3462","insulte",1,3.35818389415004e-05,NA,NA,NA,1
"3463","intensification",1,3.35818389415004e-05,NA,NA,NA,1
"3464","interdépendance",1,3.35818389415004e-05,NA,NA,1,NA
"3465","interface",1,3.35818389415004e-05,NA,NA,1,NA
"3466","interférence",1,3.35818389415004e-05,1,NA,NA,NA
"3467","interrogation",1,3.35818389415004e-05,NA,NA,NA,1
"3468","interrogatoire",1,3.35818389415004e-05,NA,NA,NA,1
"3469","intimité",1,3.35818389415004e-05,NA,NA,1,NA
"3470","into",1,3.35818389415004e-05,NA,NA,NA,1
"3471","intre",1,3.35818389415004e-05,NA,NA,1,NA
"3472","intégration",1,3.35818389415004e-05,NA,NA,1,NA
"3473","inutile.",1,3.35818389415004e-05,NA,NA,1,NA
"3474","inverse",1,3.35818389415004e-05,NA,NA,NA,1
"3475","iob",1,3.35818389415004e-05,NA,NA,1,NA
"3476","ion",1,3.35818389415004e-05,NA,1,NA,NA
"3477","iotechnologie",1,3.35818389415004e-05,NA,NA,1,NA
"3478","ise",1,3.35818389415004e-05,NA,NA,1,NA
"3479","iture",1,3.35818389415004e-05,NA,NA,NA,1
"3480","it’",1,3.35818389415004e-05,NA,NA,NA,1
"3481","jackpot",1,3.35818389415004e-05,NA,NA,1,NA
"3482","jainisme",1,3.35818389415004e-05,NA,NA,NA,1
"3483","jeûne",1,3.35818389415004e-05,NA,NA,NA,1
"3484","jouon",1,3.35818389415004e-05,NA,NA,1,NA
"3485","journalière",1,3.35818389415004e-05,NA,NA,2,NA
"3486","juge",1,3.35818389415004e-05,NA,NA,1,NA
"3487","jugement",1,3.35818389415004e-05,NA,NA,NA,1
"3488","jus",1,3.35818389415004e-05,NA,NA,NA,1
"3489","justification",1,3.35818389415004e-05,1,NA,1,1
"3490","kefta",1,3.35818389415004e-05,NA,NA,NA,1
"3491","keufton",1,3.35818389415004e-05,NA,NA,NA,1
"3492","kiosque",1,3.35818389415004e-05,1,1,NA,NA
"3493","km/h",1,3.35818389415004e-05,NA,NA,1,NA
"3494","km²",1,3.35818389415004e-05,NA,NA,1,NA
"3495","lab",1,3.35818389415004e-05,NA,NA,NA,1
"3496","labo",1,3.35818389415004e-05,NA,NA,NA,1
"3497","lac",1,3.35818389415004e-05,NA,NA,NA,1
"3498","lacune",1,3.35818389415004e-05,NA,NA,1,NA
"3499","laise",1,3.35818389415004e-05,NA,NA,1,NA
"3500","laisse",1,3.35818389415004e-05,NA,NA,1,NA
"3501","laisser-aller",1,3.35818389415004e-05,NA,NA,NA,1
"3502","laissez-passer",1,3.35818389415004e-05,1,NA,NA,NA
"3503","language",1,3.35818389415004e-05,NA,NA,1,NA
"3504","larme",1,3.35818389415004e-05,NA,1,NA,NA
"3505","larva",1,3.35818389415004e-05,NA,NA,NA,1
"3506","lasagne",1,3.35818389415004e-05,NA,NA,NA,1
"3507","left",1,3.35818389415004e-05,NA,NA,NA,1
"3508","lentille",1,3.35818389415004e-05,NA,NA,1,NA
"3509","levier",1,3.35818389415004e-05,1,NA,NA,NA
"3510","levée",1,3.35818389415004e-05,NA,NA,NA,1
"3511","libre-échange",1,3.35818389415004e-05,1,NA,1,NA
"3512","libtard",1,3.35818389415004e-05,1,NA,NA,NA
"3513","licence",1,3.35818389415004e-05,NA,NA,NA,1
"3514","licorne",1,3.35818389415004e-05,NA,1,NA,NA
"3515","lie[n",1,3.35818389415004e-05,NA,1,NA,NA
"3516","lighting",1,3.35818389415004e-05,NA,NA,1,NA
"3517","likely",1,3.35818389415004e-05,NA,NA,NA,1
"3518","lion",1,3.35818389415004e-05,1,NA,NA,NA
"3519","liquidation",1,3.35818389415004e-05,NA,NA,NA,1
"3520","lir",1,3.35818389415004e-05,1,NA,2,NA
"3521","littoral",1,3.35818389415004e-05,NA,NA,NA,1
"3522","livraison",1,3.35818389415004e-05,NA,NA,1,NA
"3523","lobby",1,3.35818389415004e-05,NA,NA,NA,1
"3524","logo",1,3.35818389415004e-05,NA,NA,NA,1
"3525","loophol",1,3.35818389415004e-05,NA,NA,NA,1
"3526","loque",1,3.35818389415004e-05,NA,NA,NA,1
"3527","loup",1,3.35818389415004e-05,NA,NA,NA,1
"3528","lowtecheval",1,3.35818389415004e-05,NA,NA,1,NA
"3529","ltn",1,3.35818389415004e-05,NA,NA,1,NA
"3530","lture",1,3.35818389415004e-05,NA,1,NA,NA
"3531","lubie",1,3.35818389415004e-05,NA,NA,NA,1
"3532","lupin",1,3.35818389415004e-05,NA,NA,NA,1
"3533","lurette",1,3.35818389415004e-05,NA,1,NA,NA
"3534","lysosome",1,3.35818389415004e-05,NA,NA,NA,1
"3535","lâcheté",1,3.35818389415004e-05,1,NA,NA,NA
"3536","mac",1,3.35818389415004e-05,NA,NA,1,NA
"3537","macabre",1,3.35818389415004e-05,1,1,NA,NA
"3538","macaron",1,3.35818389415004e-05,NA,NA,NA,1
"3539","mad",1,3.35818389415004e-05,NA,NA,1,NA
"3540","madame",1,3.35818389415004e-05,NA,NA,1,NA
"3541","magouille",1,3.35818389415004e-05,1,NA,NA,NA
"3542","mail",1,3.35818389415004e-05,NA,NA,NA,1
"3543","maitresse",1,3.35818389415004e-05,NA,NA,NA,1
"3544","majestueu",1,3.35818389415004e-05,1,NA,1,1
"3545","majesté",1,3.35818389415004e-05,1,NA,NA,NA
"3546","maman",1,3.35818389415004e-05,NA,NA,NA,1
"3547","mammifère",1,3.35818389415004e-05,NA,NA,NA,1
"3548","mandate",1,3.35818389415004e-05,NA,NA,NA,1
"3549","mandature",1,3.35818389415004e-05,1,1,NA,NA
"3550","mangion",1,3.35818389415004e-05,NA,NA,NA,1
"3551","manifestations",1,3.35818389415004e-05,1,NA,NA,NA
"3552","mant",1,3.35818389415004e-05,NA,NA,NA,1
"3553","manuel",1,3.35818389415004e-05,NA,1,NA,NA
"3554","marchant",1,3.35818389415004e-05,1,1,NA,NA
"3555","marionnettiste",1,3.35818389415004e-05,NA,NA,NA,1
"3556","marqueur",1,3.35818389415004e-05,NA,NA,1,NA
"3557","mascarade",1,3.35818389415004e-05,NA,NA,1,NA
"3558","match",1,3.35818389415004e-05,NA,NA,NA,1
"3559","matériel",1,3.35818389415004e-05,NA,NA,NA,1
"3560","matière",1,3.35818389415004e-05,NA,NA,NA,1
"3561","matin",1,3.35818389415004e-05,NA,NA,NA,1
"3562","matrice",1,3.35818389415004e-05,NA,NA,NA,1
"3563","maçonnerie",1,3.35818389415004e-05,NA,NA,NA,1
"3564","maï",1,3.35818389415004e-05,NA,NA,NA,1
"3565","media",1,3.35818389415004e-05,NA,NA,NA,1
"3566","medor",1,3.35818389415004e-05,NA,NA,1,NA
"3567","megalopole",1,3.35818389415004e-05,NA,NA,1,NA
"3568","membrane",1,3.35818389415004e-05,NA,NA,NA,1
"3569","mendiant",1,3.35818389415004e-05,NA,NA,NA,1
"3570","menteur",1,3.35818389415004e-05,NA,NA,NA,1
"3571","mercenaire",1,3.35818389415004e-05,NA,NA,NA,1
"3572","merci",1,3.35818389415004e-05,NA,NA,NA,1
"3573","messe",1,3.35818389415004e-05,NA,NA,NA,1
"3574","messieur",1,3.35818389415004e-05,1,NA,NA,NA
"3575","mets",1,3.35818389415004e-05,NA,NA,NA,1
"3576","mettre",1,3.35818389415004e-05,NA,NA,NA,1
"3577","meuble",1,3.35818389415004e-05,NA,NA,1,NA
"3578","mg",1,3.35818389415004e-05,NA,NA,NA,1
"3579","micro-bétail",1,3.35818389415004e-05,NA,NA,NA,1
"3580","micro-climat",1,3.35818389415004e-05,NA,NA,NA,1
"3581","microbe",1,3.35818389415004e-05,NA,NA,NA,1
"3582","micron",1,3.35818389415004e-05,NA,NA,NA,1
"3583","microphone",1,3.35818389415004e-05,1,NA,NA,NA
"3584","microscopie",1,3.35818389415004e-05,NA,NA,NA,1
"3585","microscopy",1,3.35818389415004e-05,NA,NA,NA,1
"3586","middle",1,3.35818389415004e-05,NA,NA,NA,1
"3587","mien",1,3.35818389415004e-05,NA,NA,NA,1
"3588","migrant",1,3.35818389415004e-05,NA,1,NA,NA
"3589","mikhail",1,3.35818389415004e-05,NA,NA,NA,1
"3590","milice",1,3.35818389415004e-05,NA,NA,1,NA
"3591","militariste",1,3.35818389415004e-05,NA,NA,NA,1
"3592","millimètre",1,3.35818389415004e-05,NA,NA,NA,1
"3593","min",1,3.35818389415004e-05,NA,NA,NA,1
"3594","mini-promotion",1,3.35818389415004e-05,NA,1,NA,NA
"3595","miracle",1,3.35818389415004e-05,NA,NA,NA,1
"3596","mire",1,3.35818389415004e-05,NA,1,1,NA
"3597","miroir",1,3.35818389415004e-05,NA,NA,NA,1
"3598","misere",1,3.35818389415004e-05,NA,NA,1,NA
"3599","missile",1,3.35818389415004e-05,NA,NA,NA,1
"3600","ml",1,3.35818389415004e-05,NA,NA,NA,1
"3601","mn",1,3.35818389415004e-05,1,NA,NA,NA
"3602","mob",1,3.35818389415004e-05,NA,1,NA,NA
"3603","mobile",1,3.35818389415004e-05,NA,1,NA,NA
"3604","mobilier",1,3.35818389415004e-05,NA,NA,NA,1
"3605","mobilisation",1,3.35818389415004e-05,NA,NA,1,NA
"3606","modu",1,3.35818389415004e-05,NA,NA,NA,1
"3607","modularité",1,3.35818389415004e-05,NA,NA,1,NA
"3608","modération",1,3.35818389415004e-05,NA,NA,NA,1
"3609","moelleux,je",1,3.35818389415004e-05,NA,NA,NA,1
"3610","moindre",1,3.35818389415004e-05,NA,NA,1,NA
"3611","moins",1,3.35818389415004e-05,1,NA,NA,NA
"3612","moisissur",1,3.35818389415004e-05,NA,NA,NA,1
"3613","molitor",1,3.35818389415004e-05,NA,NA,NA,1
"3614","momotchi",1,3.35818389415004e-05,NA,NA,1,NA
"3615","mond",1,3.35818389415004e-05,NA,1,NA,NA
"3616","moniment",1,3.35818389415004e-05,NA,NA,NA,1
"3617","monnaie.",1,3.35818389415004e-05,NA,NA,1,NA
"3618","monopole",1,3.35818389415004e-05,NA,NA,1,NA
"3619","month",1,3.35818389415004e-05,NA,NA,2,NA
"3620","montée",1,3.35818389415004e-05,NA,NA,1,NA
"3621","monument",1,3.35818389415004e-05,NA,NA,1,NA
"3622","more",1,3.35818389415004e-05,NA,NA,NA,1
"3623","most",1,3.35818389415004e-05,NA,NA,NA,1
"3624","mot-clé",1,3.35818389415004e-05,NA,NA,NA,1
"3625","moulin",1,3.35818389415004e-05,NA,1,NA,NA
"3626","mousse",1,3.35818389415004e-05,NA,NA,NA,1
"3627","moustache",1,3.35818389415004e-05,NA,1,NA,NA
"3628","mouture",1,3.35818389415004e-05,NA,NA,NA,1
"3629","mozzarella",1,3.35818389415004e-05,NA,NA,NA,1
"3630","muffins",1,3.35818389415004e-05,NA,NA,NA,1
"3631","muscle",1,3.35818389415004e-05,NA,NA,1,NA
"3632","muselière",1,3.35818389415004e-05,NA,NA,1,NA
"3633","musicien",1,3.35818389415004e-05,NA,NA,1,NA
"3634","mutation",1,3.35818389415004e-05,NA,1,NA,NA
"3635","mutilation",1,3.35818389415004e-05,NA,NA,NA,1
"3636","mystique",1,3.35818389415004e-05,NA,NA,NA,1
"3637","mâche",1,3.35818389415004e-05,NA,NA,NA,1
"3638","mâle",1,3.35818389415004e-05,NA,NA,NA,1
"3639","mécanique",1,3.35818389415004e-05,NA,NA,1,NA
"3640","méchant",1,3.35818389415004e-05,NA,1,NA,NA
"3641","mécontentement",1,3.35818389415004e-05,NA,NA,NA,1
"3642","médaille",1,3.35818389415004e-05,NA,NA,1,NA
"3643","méduse",1,3.35818389415004e-05,NA,NA,NA,1
"3644","mégacompagnie",1,3.35818389415004e-05,NA,NA,NA,1
"3645","mélanger",1,3.35818389415004e-05,NA,NA,NA,1
"3646","mérite",1,3.35818389415004e-05,NA,NA,1,NA
"3647","métamorphose",1,3.35818389415004e-05,NA,NA,1,NA
"3648","méthane",1,3.35818389415004e-05,NA,1,NA,NA
"3649","métier",1,3.35818389415004e-05,NA,NA,NA,1
"3650","métissage",1,3.35818389415004e-05,NA,NA,1,NA
"3651","même",1,3.35818389415004e-05,NA,NA,1,NA
"3652","nano-puce",1,3.35818389415004e-05,NA,NA,1,NA
"3653","nano-technologie",1,3.35818389415004e-05,NA,NA,1,NA
"3654","nanotechnologir",1,3.35818389415004e-05,NA,NA,NA,1
"3655","nappe",1,3.35818389415004e-05,1,NA,NA,NA
"3656","naturel",1,3.35818389415004e-05,NA,NA,NA,1
"3657","naturelle",1,3.35818389415004e-05,NA,NA,NA,1
"3658","navetteur",1,3.35818389415004e-05,NA,NA,1,NA
"3659","nb",1,3.35818389415004e-05,NA,NA,1,NA
"3660","neanmoins",1,3.35818389415004e-05,NA,NA,1,NA
"3661","neige",1,3.35818389415004e-05,NA,1,NA,NA
"3662","nettoyage",1,3.35818389415004e-05,NA,NA,NA,1
"3663","neutron",1,3.35818389415004e-05,NA,NA,1,NA
"3664","newsletter",1,3.35818389415004e-05,1,NA,NA,NA
"3665","ng/kg",1,3.35818389415004e-05,NA,NA,NA,1
"3666","nice-to-have",1,3.35818389415004e-05,NA,1,NA,NA
"3667","noisette",1,3.35818389415004e-05,NA,NA,NA,1
"3668","non-conformité",1,3.35818389415004e-05,NA,NA,1,NA
"3669","non-croyant",1,3.35818389415004e-05,NA,NA,NA,1
"3670","non-élus",1,3.35818389415004e-05,NA,NA,NA,1
"3671","nord-ouest",1,3.35818389415004e-05,NA,NA,NA,1
"3672","normie",1,3.35818389415004e-05,1,NA,NA,NA
"3673","not",1,3.35818389415004e-05,NA,NA,1,NA
"3674","noter",1,3.35818389415004e-05,NA,NA,1,NA
"3675","notice",1,3.35818389415004e-05,NA,NA,1,NA
"3676","notification",1,3.35818389415004e-05,NA,NA,1,NA
"3677","notte",1,3.35818389415004e-05,NA,NA,NA,1
"3678","nouveauté",1,3.35818389415004e-05,NA,NA,NA,1
"3679","noveau",1,3.35818389415004e-05,NA,NA,NA,1
"3680","noyau",1,3.35818389415004e-05,NA,NA,NA,1
"3681","nuisance",1,3.35818389415004e-05,NA,NA,1,NA
"3682","nuque",1,3.35818389415004e-05,NA,NA,NA,1
"3683","nutrigénomique",1,3.35818389415004e-05,NA,NA,NA,1
"3684","nutritif",1,3.35818389415004e-05,NA,NA,NA,1
"3685","nutritionniste",1,3.35818389415004e-05,NA,NA,NA,1
"3686","nutritiou",1,3.35818389415004e-05,NA,NA,NA,1
"3687","nwo",1,3.35818389415004e-05,NA,NA,1,NA
"3688","nécrose",1,3.35818389415004e-05,NA,NA,NA,1
"3689","négationniste",1,3.35818389415004e-05,NA,1,NA,NA
"3690","négativité",1,3.35818389415004e-05,NA,NA,1,NA
"3691","négociation",1,3.35818389415004e-05,NA,NA,1,NA
"3692","nôtre",1,3.35818389415004e-05,NA,NA,1,NA
"3693","nœud",1,3.35818389415004e-05,1,NA,NA,NA
"3694","o",1,3.35818389415004e-05,NA,NA,1,NA
"3695","obaliste",1,3.35818389415004e-05,NA,1,NA,NA
"3696","objectiviter",1,3.35818389415004e-05,NA,NA,1,NA
"3697","obligatoire",1,3.35818389415004e-05,NA,1,NA,NA
"3698","observation",1,3.35818389415004e-05,NA,NA,NA,1
"3699","obsolescence",1,3.35818389415004e-05,NA,NA,1,NA
"3700","obésité",1,3.35818389415004e-05,NA,NA,NA,1
"3701","occasion",1,3.35818389415004e-05,NA,NA,1,NA
"3702","occident",1,3.35818389415004e-05,1,NA,NA,NA
"3703","occidental",1,3.35818389415004e-05,NA,NA,NA,1
"3704","occupant",1,3.35818389415004e-05,NA,1,NA,NA
"3705","occupation",1,3.35818389415004e-05,NA,NA,NA,1
"3706","oeuf",1,3.35818389415004e-05,NA,NA,NA,1
"3707","offerte",1,3.35818389415004e-05,NA,NA,1,NA
"3708","offre",1,3.35818389415004e-05,NA,1,NA,NA
"3709","oiseau",1,3.35818389415004e-05,NA,NA,NA,1
"3710","ole",1,3.35818389415004e-05,NA,NA,NA,1
"3711","olibri",1,3.35818389415004e-05,NA,NA,NA,1
"3712","oligarchier",1,3.35818389415004e-05,NA,1,NA,NA
"3713","oligodendrocyte",1,3.35818389415004e-05,NA,NA,NA,1
"3714","om",1,3.35818389415004e-05,NA,NA,NA,1
"3715","ond",1,3.35818389415004e-05,NA,NA,1,NA
"3716","only",1,3.35818389415004e-05,NA,NA,2,NA
"3717","opposant",1,3.35818389415004e-05,NA,NA,NA,1
"3718","opérateur",1,3.35818389415004e-05,NA,1,NA,NA
"3719","orage",1,3.35818389415004e-05,NA,1,NA,NA
"3720","orateur",1,3.35818389415004e-05,1,NA,1,NA
"3721","orchestre",1,3.35818389415004e-05,NA,NA,NA,1
"3722","order",1,3.35818389415004e-05,NA,NA,1,NA
"3723","ordi",1,3.35818389415004e-05,NA,NA,1,NA
"3724","ordonnance",1,3.35818389415004e-05,NA,1,NA,NA
"3725","organigramme",1,3.35818389415004e-05,NA,NA,1,NA
"3726","organisateur",1,3.35818389415004e-05,NA,1,NA,NA
"3727","orlovembre",1,3.35818389415004e-05,NA,NA,NA,1
"3728","orthodoxe",1,3.35818389415004e-05,NA,NA,NA,1
"3729","os",1,3.35818389415004e-05,NA,NA,1,NA
"3730","ossature",1,3.35818389415004e-05,NA,NA,NA,1
"3731","oukase",1,3.35818389415004e-05,NA,1,NA,NA
"3732","ovni",1,3.35818389415004e-05,NA,NA,1,NA
"3733","oxford-2024-climate-lockdown",1,3.35818389415004e-05,1,1,NA,NA
"3734","oxyder",1,3.35818389415004e-05,NA,NA,NA,1
"3735","oy",1,3.35818389415004e-05,1,NA,NA,NA
"3736","paganisme",1,3.35818389415004e-05,NA,NA,NA,1
"3737","paire",1,3.35818389415004e-05,1,NA,NA,NA
"3738","pakistanais",1,3.35818389415004e-05,NA,NA,1,NA
"3739","pallier",1,3.35818389415004e-05,NA,1,NA,NA
"3740","panne",1,3.35818389415004e-05,NA,1,NA,NA
"3741","panneau",1,3.35818389415004e-05,NA,NA,2,NA
"3742","papier",1,3.35818389415004e-05,1,NA,NA,NA
"3743","papillon",1,3.35818389415004e-05,1,NA,NA,NA
"3744","parabole",1,3.35818389415004e-05,NA,NA,NA,1
"3745","pardon",1,3.35818389415004e-05,1,NA,NA,NA
"3746","parisien",1,3.35818389415004e-05,1,NA,NA,NA
"3747","parisiens",1,3.35818389415004e-05,1,1,NA,NA
"3748","parlement",1,3.35818389415004e-05,NA,NA,1,NA
"3749","paroisse",1,3.35818389415004e-05,NA,NA,NA,1
"3750","paroissien",1,3.35818389415004e-05,NA,NA,NA,1
"3751","parquage",1,3.35818389415004e-05,NA,NA,1,NA
"3752","pass-carbone",1,3.35818389415004e-05,NA,NA,NA,1
"3753","passe",1,3.35818389415004e-05,NA,NA,NA,1
"3754","passer",1,3.35818389415004e-05,NA,NA,NA,1
"3755","passif",1,3.35818389415004e-05,1,NA,NA,NA
"3756","paster",1,3.35818389415004e-05,NA,NA,NA,1
"3757","patience",1,3.35818389415004e-05,NA,NA,NA,1
"3758","patriote",1,3.35818389415004e-05,NA,1,NA,NA
"3759","pay-as-you-drive",1,3.35818389415004e-05,NA,NA,2,NA
"3760","paysage",1,3.35818389415004e-05,NA,NA,1,NA
"3761","pb",1,3.35818389415004e-05,1,1,NA,NA
"3762","peintre",1,3.35818389415004e-05,NA,NA,NA,1
"3763","penchant",1,3.35818389415004e-05,NA,NA,NA,1
"3764","pendant",1,3.35818389415004e-05,NA,NA,NA,1
"3765","pentagone",1,3.35818389415004e-05,NA,NA,NA,1
"3766","pente",1,3.35818389415004e-05,NA,NA,NA,1
"3767","pepita",1,3.35818389415004e-05,NA,NA,NA,1
"3768","pepperoni",1,3.35818389415004e-05,NA,NA,NA,1
"3769","percevoir",1,3.35818389415004e-05,NA,NA,NA,1
"3770","percée",1,3.35818389415004e-05,NA,NA,NA,1
"3771","perdition",1,3.35818389415004e-05,NA,NA,NA,1
"3772","perfection",1,3.35818389415004e-05,NA,NA,NA,1
"3773","personal%20mobility%20on",1,3.35818389415004e-05,NA,1,NA,NA
"3774","pertinence",1,3.35818389415004e-05,NA,NA,1,NA
"3775","peso",1,3.35818389415004e-05,NA,NA,NA,1
"3776","petit",1,3.35818389415004e-05,NA,NA,NA,1
"3777","petits-enfant",1,3.35818389415004e-05,NA,1,NA,NA
"3778","peut-être",1,3.35818389415004e-05,NA,NA,NA,1
"3779","phacochère",1,3.35818389415004e-05,NA,NA,NA,1
"3780","philanthropie",1,3.35818389415004e-05,NA,NA,NA,1
"3781","piaf",1,3.35818389415004e-05,1,NA,NA,NA
"3782","pie",1,3.35818389415004e-05,1,NA,NA,NA
"3783","pilotage",1,3.35818389415004e-05,NA,NA,1,NA
"3784","pipi",1,3.35818389415004e-05,NA,NA,NA,1
"3785","piéton",1,3.35818389415004e-05,1,NA,NA,NA
"3786","pk",1,3.35818389415004e-05,NA,NA,NA,1
"3787","placardage",1,3.35818389415004e-05,NA,NA,1,NA
"3788","plage",1,3.35818389415004e-05,NA,NA,1,NA
"3789","plane",1,3.35818389415004e-05,NA,NA,NA,1
"3790","planet",1,3.35818389415004e-05,1,NA,NA,NA
"3791","planificateur",1,3.35818389415004e-05,1,NA,NA,NA
"3792","planning",1,3.35818389415004e-05,NA,NA,NA,1
"3793","plants",1,3.35818389415004e-05,NA,NA,NA,1
"3794","planétaire",1,3.35818389415004e-05,NA,1,NA,NA
"3795","plombier",1,3.35818389415004e-05,NA,NA,1,NA
"3796","plume",1,3.35818389415004e-05,NA,1,NA,NA
"3797","plus",1,3.35818389415004e-05,NA,NA,NA,1
"3798","plusieurs",1,3.35818389415004e-05,NA,NA,NA,1
"3799","plébéien",1,3.35818389415004e-05,NA,NA,1,NA
"3800","poche",1,3.35818389415004e-05,NA,NA,1,NA
"3801","poele",1,3.35818389415004e-05,NA,NA,NA,1
"3802","poils",1,3.35818389415004e-05,NA,NA,1,NA
"3803","poirier",1,3.35818389415004e-05,NA,NA,NA,1
"3804","poison",1,3.35818389415004e-05,NA,NA,NA,1
"3805","poisson-frite",1,3.35818389415004e-05,NA,NA,NA,1
"3806","poivre",1,3.35818389415004e-05,NA,NA,NA,1
"3807","polémique",1,3.35818389415004e-05,NA,NA,NA,1
"3808","police-pour-la-verite.org",1,3.35818389415004e-05,NA,NA,1,NA
"3809","polluant",1,3.35818389415004e-05,NA,NA,NA,1
"3810","polluting",1,3.35818389415004e-05,NA,NA,2,NA
"3811","polystyrène",1,3.35818389415004e-05,NA,NA,NA,1
"3812","pompe",1,3.35818389415004e-05,NA,1,NA,NA
"3813","pondeur",1,3.35818389415004e-05,1,NA,NA,NA
"3814","porte-monnaie",1,3.35818389415004e-05,NA,NA,1,NA
"3815","portique",1,3.35818389415004e-05,1,NA,NA,NA
"3816","positionnement",1,3.35818389415004e-05,NA,NA,NA,1
"3817","possession",1,3.35818389415004e-05,NA,1,NA,NA
"3818","post-choix",1,3.35818389415004e-05,NA,NA,1,NA
"3819","poulailler",1,3.35818389415004e-05,NA,NA,1,NA
"3820","pound",1,3.35818389415004e-05,NA,NA,2,NA
"3821","poupette",1,3.35818389415004e-05,NA,NA,1,NA
"3822","pourcentage",1,3.35818389415004e-05,NA,NA,NA,1
"3823","pourparlers",1,3.35818389415004e-05,NA,NA,1,NA
"3824","pourquoi",1,3.35818389415004e-05,NA,NA,NA,1
"3825","poussier",1,3.35818389415004e-05,NA,NA,1,NA
"3826","powers-that",1,3.35818389415004e-05,NA,NA,NA,1
"3827","poêle",1,3.35818389415004e-05,NA,NA,1,NA
"3828","precedent",1,3.35818389415004e-05,1,NA,NA,NA
"3829","premier",1,3.35818389415004e-05,1,NA,NA,NA
"3830","pressentiment",1,3.35818389415004e-05,NA,NA,1,NA
"3831","prevision",1,3.35818389415004e-05,NA,NA,1,NA
"3832","primaire",1,3.35818389415004e-05,NA,NA,NA,1
"3833","prisoner",1,3.35818389415004e-05,NA,NA,NA,1
"3834","privatisation",1,3.35818389415004e-05,NA,NA,1,NA
"3835","prière",1,3.35818389415004e-05,NA,NA,NA,1
"3836","problématique",1,3.35818389415004e-05,NA,1,NA,NA
"3837","prochaine",1,3.35818389415004e-05,NA,1,NA,NA
"3838","projetome",1,3.35818389415004e-05,NA,NA,1,NA
"3839","projettre",1,3.35818389415004e-05,NA,NA,1,NA
"3840","prolo",1,3.35818389415004e-05,NA,NA,1,NA
"3841","promote",1,3.35818389415004e-05,NA,NA,1,NA
"3842","pronoïa",1,3.35818389415004e-05,NA,NA,NA,1
"3843","propagation",1,3.35818389415004e-05,NA,NA,NA,1
"3844","protecteur",1,3.35818389415004e-05,1,NA,NA,NA
"3845","prototype",1,3.35818389415004e-05,NA,NA,NA,1
"3846","prouvent",1,3.35818389415004e-05,NA,NA,NA,1
"3847","provenance",1,3.35818389415004e-05,NA,NA,NA,1
"3848","provocation",1,3.35818389415004e-05,NA,1,NA,NA
"3849","proximité",1,3.35818389415004e-05,1,1,NA,NA
"3850","proxy",1,3.35818389415004e-05,NA,NA,1,NA
"3851","pré-crime",1,3.35818389415004e-05,NA,NA,1,NA
"3852","prébiotique",1,3.35818389415004e-05,NA,NA,NA,1
"3853","précarité",1,3.35818389415004e-05,NA,NA,NA,1
"3854","précaution",1,3.35818389415004e-05,NA,NA,NA,1
"3855","précision",1,3.35818389415004e-05,NA,NA,NA,1
"3856","précurseur",1,3.35818389415004e-05,NA,NA,NA,1
"3857","prédateur",1,3.35818389415004e-05,NA,NA,NA,1
"3858","prédilection",1,3.35818389415004e-05,NA,1,NA,NA
"3859","préfecture",1,3.35818389415004e-05,NA,NA,1,NA
"3860","préférence",1,3.35818389415004e-05,NA,NA,NA,1
"3861","préliminaire",1,3.35818389415004e-05,NA,NA,NA,1
