post_id,channel,post_date,post_url,content,detected_language,likes,links,views,forwards,forwarded_from,cryptocurrency_addresses,reply_to,id,screenname,name,channel_url,category,public,chat,source,platform_id,notes,country,platform
130730635,419,03/03/23 16:43,https://t.me/RinusVerhagen/9091,"🇺🇸🚂😲🤯🤦🏻‍♂️

 De regering creëert met opzet een treinontsporingsramp om het land en het water te vergiftigen en plant vervolgens dat Ohio de eerste ""15 minuten stad"" in Amerika wordt!

 https://t.me/australiaforfreedom",nl,,[u'https://t.me/australiaforfreedom'],526,13,5678,[],,419,RinusVerhagen,Rinus Verhagen,https://t.me/RinusVerhagen,qanon_content,true,false,researcher,1644190850,"Qanon, Gesara, Great reset en crypto Baafse munt",[u'NL'],Telegram
130756417,11047,03/03/23 18:23,https://t.me/s/clivedecarlehealth/17506,"Go the Brummies - this is how they are dealing with open prisons, ahem, ""15 minute cities""! Thousands are refusing to pay the fine, so many of them that the councils don't have the resources to enforce it. 

People Power 💪💪💪

https://www.birminghammail.co.uk/news/midlands-news/more-30000-motorists-month-refusing-26108664",en,,[u'https://www.birminghammail.co.uk/news/midlands-news/more-30000-motorists-month-refusing-26108664'],3118,92,,[],,11047,clivedecarlehealth,Clive de Carle,https://t.me/s/clivedecarlehealth,,true,false,snowball_complete,1440853444,,,Telegram
131019922,5782,04/03/23 21:07,https://t.me/s/tonyvenet/413798,Cómo Cleveland planea convertirse en la primera ciudad de 15 minutos en los Estados Unidos.,es,,[],147,1,,[],,5782,tonyvenet,Tony Venet,https://t.me/s/tonyvenet,,true,false,snowball_complete,1448766028,,,Telegram
131030179,5782,04/03/23 22:03,https://t.me/s/tonyvenet/413829,"¿QUIERES UNA CIUDAD DE 15 MINUTOS?

Di alto y claro que no te da la real gana que eres libre de ir donde te plazca !!!👿👿👿👿. 

Un vistazo al futuro, si permitimos que suceda.

 Así es como se ven las 'ciudades de 15 minutos' en China... Tienes que atravesar barreras estilo aeropuerto, completas con cámaras de reconocimiento facial y lectores de códigos QR, para poder entrar o salir.

⏰️ [𝐃𝐄𝐒𝐏𝐄𝐑𝐓𝐀𝐃𝐎𝐑 𝐃𝐄 𝐋𝐀 𝐌𝐀𝐓𝐑𝐈𝐗](http://t.me/Despertadordelamatrix)",es,,[u'http://t.me/Despertadordelamatrix'],142,6,3321,[],,5782,tonyvenet,Tony Venet,https://t.me/s/tonyvenet,,true,false,snowball_complete,1448766028,,,Telegram
131032170,2797,04/03/23 22:16,https://t.me/s/wearethecure1/56098,"Chris Sky has a message for the people who believe—in line with [WEF sponsored propaganda](https://www.theguardian.com/commentisfree/2023/feb/16/15-minute-city-planning-theory-conspiracists)—that '15 minute cities' are just a ""mundane planning theory"", designed to bring you ""greener, people-friendly streets and convenient amenities"".

Subscribe to @WideAwakeMedia for more content like this!",en,,[u'https://www.theguardian.com/commentisfree/2023/feb/16/15-minute-city-planning-theory-conspiracists'],1467,17,7726,[],,2797,wearethecure1,🇺🇸🇬🇧We Are The Cure 🇬🇧🇺🇸,https://t.me/s/wearethecure1,,true,false,snowball_complete,1216442906,,,Telegram
131032194,28,04/03/23 22:16,https://ttttt.me/TRUTHREVEALEDCHANNEL/53425,"Chris Sky has a message for the people who believe—in line with [WEF sponsored propaganda](https://www.theguardian.com/commentisfree/2023/feb/16/15-minute-city-planning-theory-conspiracists)—that '15 minute cities' are just a ""mundane planning theory"", designed to bring you ""greener, people-friendly streets and convenient amenities"".

Subscribe to @WideAwakeMedia for more content like this!",en,,[u'https://www.theguardian.com/commentisfree/2023/feb/16/15-minute-city-planning-theory-conspiracists'],1411,10,7726,[],,28,TRUTHREVEALEDCHANNEL,TRUTHREVEALEDCHANNEL,https://ttttt.me/TRUTHREVEALEDCHANNEL,conspiracy,true,false,researcher,1275697756,,[u'US'],Telegram
130910836,654,04/03/23 12:15,https://t.me/FreedomWarriorsUk/54132,"Go the Brummies - this is how they are dealing with open prisons, ahem, ""15 minute cities""! Thousands are refusing to pay the fine, so many of them that the councils don't have the resources to enforce it. 

People Power 💪💪💪

https://www.birminghammail.co.uk/news/midlands-news/more-30000-motorists-month-refusing-26108664",en,,[u'https://www.birminghammail.co.uk/news/midlands-news/more-30000-motorists-month-refusing-26108664'],112,1,11047,[],,654,FreedomWarriorsUk,Freedom Warriors UK,https://t.me/FreedomWarriorsUk,conspiracy,true,false,researcher,1291420989,UK Conspiracy channel - anti-vax focused,[u'GB'],Telegram
130922871,5,04/03/23 13:25,https://ttttt.me/DismantlingTheCabal/225649,"Are you ready yet to take back your country?

Oxford residents take matters into their own hands, destroying barriers set up in front of WHO/WEF 15 Minute City prisons.

@jewishfaggotsruntelegram

JOIN🎖️🎖️🎖️👇
@DismantlingTheCabal
@DTCChat1",en,,[],602,8,,[],,5,DismantlingTheCabal,DismantlingTheCabal,https://ttttt.me/DismantlingTheCabal,qanon_content,true,false,researcher,1383999758,,[u'US'],Telegram
130815224,393,03/03/23 22:40,https://t.me/klokkenchat/2290275,"Nee zou ik ook zeggen, tegen die tijd zit iedereen opgesloten met 15 minuten steden en klimaatlockdowns.",nl,,[],,,,[],130795966,393,klokkenchat,Klokkenluiders voor vrijheid,https://t.me/klokkenchat,corona/anti-vax,true,true,researcher,1427026955,"De meeste berichten gaan over de corona maatregelen of over vaccinatie. Er zitten wel wat links met Qanon, maar kanaal is meer corona gerelateerd",[u'NL'],Telegram
130816396,91,03/03/23 22:49,https://t.me/actuintel/37148,"[LauraAboli / Laura Aboli / 27/02/2023 / EN]

Et le voilà !

Le projet de Cleveland de devenir la première ville de 15 minutes aux États-Unis.
🤮🤮🤮

https://www.fastcompany.com/90823679/cleveland-15-minute-city

https://t.me/LauraAbolichannel

Traduction par @actuintel",fr,,"[u'https://t.me/LauraAbolichannel', u'https://www.fastcompany.com/90823679/cleveland-15-minute-city']",776,15,,[],,91,actuintel,Actu Intel - Info traduite en Francais ⭐️⭐️⭐️,https://t.me/actuintel,qanon_content,true,false,researcher,1200142956,,[u'FR'],Telegram
130939479,699,04/03/23 14:49,https://t.me/realKarliBonne/155947,15 minute cities,ro,,[],20264,170,,[],,699,realKarliBonne,Midnight Rider Channel 🚛🚛🇺🇸🇮🇱🇧🇷🇫🇮🇨🇦🇦🇺,https://t.me/realKarliBonne,qanon_content,true,false,researcher,1391253363,Mentions wwg1wga a lot,[u'US'],Telegram
131049460,4057,05/03/23 00:10,https://t.me/s/vandors/13651,"15 minute cities⚡
Part 1
@clairsnews1964",en,,[],78,0,7270,[],,4057,vandors,‼️The Punisher‼️,https://t.me/s/vandors,,true,false,snowball_complete,1219959904,,,Telegram
131049563,4057,05/03/23 00:11,https://t.me/s/vandors/13652,"15 minute cities⚡
Part 2
@clairsnews1964",en,,[],85,0,7270,[],,4057,vandors,‼️The Punisher‼️,https://t.me/s/vandors,,true,false,snowball_complete,1219959904,,,Telegram
131057463,688,05/03/23 01:16,https://t.me/downtherabbitholewegofolks/67746,15 minute cities,ro,,[],1538,5,699,[],,688,downtherabbitholewegofolks,Down the rabbit hole we go... 🐰🍿,https://t.me/downtherabbitholewegofolks,qanon_content,true,false,researcher,1361588429,,[u'US'],Telegram
131057484,688,05/03/23 01:17,https://t.me/downtherabbitholewegofolks/67747,15 minute cities,ro,,[],1543,12,699,[],,688,downtherabbitholewegofolks,Down the rabbit hole we go... 🐰🍿,https://t.me/downtherabbitholewegofolks,qanon_content,true,false,researcher,1361588429,,[u'US'],Telegram
130939612,699,04/03/23 14:50,https://t.me/realKarliBonne/155948,15 minute cities,ro,,[],21521,265,,[],,699,realKarliBonne,Midnight Rider Channel 🚛🚛🇺🇸🇮🇱🇧🇷🇫🇮🇨🇦🇦🇺,https://t.me/realKarliBonne,qanon_content,true,false,researcher,1391253363,Mentions wwg1wga a lot,[u'US'],Telegram
130941663,98,04/03/23 15:00,https://t.me/ah2020_org_canal/82399,"😳😳😳😳😳
VEUILLEZ REGARDER CETTE VIDÉO DU DÉBUT À LA FIN ET TOUT CE QUI SE PASSE ACTUELLEMENT AVEC LES EXPLOSIONS CHIMIQUES OU AUTRES ....TOUT CELA PREND UN SENS AURA UN SENS CAR LA GRANDE IMAGE DEVIENT BEAUCOUP PLUS CLAIRE‼️🔺️👁⚠️

Vidéo en anglais , mais en voici un résumé 👇

Vous avez tous entendu parler des "" SMARCITIES"" oy bien⁸ des ""VILLES DE 15 MINUTES""  ou tout ce que vous ferez sera numérisé, évalué,  observé, écouté, rationné .

Imaginez tous ces territoires dont les sols sont à présent irrémédiablement pollués et les nappes d'eau devenues toxiques .

Plus aucune faune , ni flore.Il va bien falloir que l'on reloge ces gens dans des endroits où tous pourraient être approvisionnés,  avec interdictions pour les résidents de s'éloigner de leurs prisons numeriques, sous peine de se voir "" couper les vivres"" ...

https://t.me/lemurdelatlantique/53524",fr,,"[u'https://t.me/lemurdelatlantique/53524', u'flore.Il']",2210,29,10416,[],,98,ah2020_org_canal,AH2020 © FLASH INFO,https://t.me/ah2020_org_canal,explicit_qanon,true,false,researcher,1176430922,Founder Antoine Cuttitta - visible in videos on twitch wears a Q necklace,[u'FR'],Telegram
131067233,2030,05/03/23 03:26,https://t.me/s/agentsoftruth/21574,"Beautiful and soil-rich Ohio again, that’s the State that will get the first 15 minute cities, if people don't fight against it and are wide awake that this is all about a major land grab attempt by the satanic trillionaires like Gates. They need to make the land and water too toxic to live there for the current residents and then move them to 15 minute prison cities and take over their properties and land. Pure evil but that's the enemies character. And the government is run by them. This is a war between them and the regular citizens for land that rightfully belongs to the residents of the State of Ohio and neighboring areas.

Credit: canadian.girl.6

T.me/AgentsOfTruth 
T.me/AgentsOfTruthChat",en,,"[u'T.me/AgentsOfTruthChat', u'T.me/AgentsOfTruth']",4801,72,,[],,2030,agentsoftruth,Agents Of Truth,https://t.me/s/agentsoftruth,,true,false,snowball_complete,1371527142,,,Telegram
130946265,2030,04/03/23 15:23,https://t.me/s/agentsoftruth/21546,"🤡

What a day in a 15 minute city could be like under the daily chemtrails raining from the sky and on a usually freezing cold, yet a rare sunny winter's day in Canada.
Lucky that this person had places in walking distance, but clearly no option but a few places, which many of us won't have at all. And since we won't be able to drive anymore without getting a negative social credit score point as well as a hefty fine from the city, as we no longer will have parking on the street for our cars (unless we have a garage)..  it won't be so easy especially in bad weather conditions and dealing with the elements like extremely hot sun in the summer etc

Credit: yegunited2dot


T.me/TruthExtra 
T.me/TruthExtraChat",en,,"[u'T.me/TruthExtra', u'T.me/TruthExtraChat']",1902,25,19694,[],,2030,agentsoftruth,Agents Of Truth,https://t.me/s/agentsoftruth,,true,false,snowball_complete,1371527142,,,Telegram
131072398,1489,05/03/23 04:47,https://t.me/s/davidavocadowolfe/89307,"Conspiracy theorists are worried that Trump's Freedom Cities = 15 minute cities. We shall see. Love how Trump is giving a massive FU to the degenerate ""deindustrialize the West"" globalist plan. They are going to freak out!",en,,[],13729,112,,[],,1489,davidavocadowolfe,David Avocado Wolfe,https://t.me/s/davidavocadowolfe,,true,false,snowball_complete,1298320756,,,Telegram
130947494,4880,04/03/23 15:30,https://t.me/s/greatawakeningworld/13525,"This is Larry Fink CEO of Black Rock. They don’t like democracy, it’s messy. They like:

Digital ID
CBDC
15 minute cities 
Food control
Social Credit 

Totalitarian control over all humans.

Please Share The World!
🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍
💥JOIN US FOR AWAKENING NEWS: 
👉 https://t.me/greatawakeningworld
🔗Globalists & Plandemic Secrets Here: https://greatawakening.world",en,,"[u'https://greatawakening.world', u'https://t.me/greatawakeningworld']",2481,10,,[],,4880,greatawakeningworld,GreatAwakening.World - Q + Trump,https://t.me/s/greatawakeningworld,,true,false,snowball_complete,1444582681,,,Telegram
130958356,106,04/03/23 16:20,https://t.me/qanonafrique/137690,"😳😳😳😳😳
VEUILLEZ REGARDER CETTE VIDÉO DU DÉBUT À LA FIN ET TOUT CE QUI SE PASSE ACTUELLEMENT AVEC LES EXPLOSIONS CHIMIQUES OU AUTRES ....TOUT CELA PREND UN SENS AURA UN SENS CAR LA GRANDE IMAGE DEVIENT BEAUCOUP PLUS CLAIRE‼️🔺️👁⚠️

Vidéo en anglais , mais en voici un résumé 👇

Vous avez tous entendu parler des "" SMARCITIES"" oy bien⁸ des ""VILLES DE 15 MINUTES""  ou tout ce que vous ferez sera numérisé, évalué,  observé, écouté, rationné .

Imaginez tous ces territoires dont les sols sont à présent irrémédiablement pollués et les nappes d'eau devenues toxiques .

Plus aucune faune , ni flore.Il va bien falloir que l'on reloge ces gens dans des endroits où tous pourraient être approvisionnés,  avec interdictions pour les résidents de s'éloigner de leurs prisons numeriques, sous peine de se voir "" couper les vivres"" ...

https://t.me/lemurdelatlantique/53524",fr,,"[u'https://t.me/lemurdelatlantique/53524', u'flore.Il']",3662,55,10416,[],,106,qanonafrique,❤️QANON AFRIQUE❤️,https://t.me/qanonafrique,explicit_qanon,true,true,researcher,1176301988,,[u'FR'],Telegram
131073943,94,05/03/23 05:11,https://t.me/johntrump17/139603,Quiconque pousse 15 Minute City est coupable de tentative de meurtre 💥💥💥,fr,,[],1045,6,,[],,94,johntrump17,John Trump 17,https://t.me/johntrump17,explicit_qanon,true,false,researcher,1360157122,,[u'FR'],Telegram
131074940,94,05/03/23 05:19,https://t.me/johntrump17/139605,"Edmonton Canada 🇨🇦 🍁 Regardez un conseiller se tortiller et s'enfuir après s'être fait griller à propos de l'interférence du WEF et des ""15 Minute Cities"".....🔥🤡🧠😂",fr,,[],969,5,,[],,94,johntrump17,John Trump 17,https://t.me/johntrump17,explicit_qanon,true,false,researcher,1360157122,,[u'FR'],Telegram
131083270,10277,05/03/23 06:57,https://t.me/s/RealLandDownUnder/59365,"GREG REESE REPORT ON 15 MINUTE CITIES

The Great Reset is currently underway globally, and the Government policy of ""managed retreat"" like what will happen in the Hawkes Bay, is part of this plan to get people off the land and into prisons rebranded as 15 minute cities. 

Here's the NZ version of 20 minute cities:
https://www.wsp.com/en-nz/insights/the-20-min-city-in-aotearoa",en,,[u'https://www.wsp.com/en-nz/insights/the-20-min-city-in-aotearoa'],835,18,,[],,10277,RealLandDownUnder,🇦🇺Land Down Under🇦🇺,https://t.me/s/RealLandDownUnder,,true,false,snowball_complete,1219452476,,,Telegram
130959883,4822,04/03/23 16:26,https://t.me/s/terminushumain/20322,"Video 🇺🇸 

15 MINUTE CITIES, AGENDA 2030 WITH DAVID KURTEN & CHARLIE WARD

https://rumble.com/v2boak8-15-minute-cities-agenda-2030-with-david-kurten-and-charlie-ward.html?mref=6zof&mrefc=2

VILLES DE 15 MINUTES, AGENDA 2030 AVEC DAVID KURTEN ET CHARLIE WARD

Abonnez-vous / Subscribe 👉🏽 https://t.me/terminushumain

Chat 👉🏽 https://t.me/+Ow0RW3tj0RczMWU0 👉🏽 🇫🇷/🇺🇸",de,,"[u'https://t.me/terminushumain', u'https://rumble.com/v2boak8-15-minute-cities-agenda-2030-with-david-kurten-and-charlie-ward.html?mref=6zof&mrefc=2', u'https://t.me/+Ow0RW3tj0RczMWU0']",105,0,,[],,4822,terminushumain,Terminus humain,https://t.me/s/terminushumain,,true,false,snowball_complete,1497504669,,,Telegram
130979216,9145,04/03/23 17:53,https://t.me/s/ConcienciaGalactica/4159,"Buenos días de miércoles.

¿Te lo imaginas en el futuro? Ciudades de 15 minutos para ricos, para pobres, para vagabundos, para vacunados, para no vacunados... Nos va a quedar un mundo precioso.
 https://actualidad-rt.com/actualidad/459367-republicanos-atlanta-ciudad-ricos-blancos",es,,[u'https://actualidad-rt.com/actualidad/459367-republicanos-atlanta-ciudad-ricos-blancos'],2847,21,5617,[],,9145,ConcienciaGalactica,Canal Conciencia Galáctica y Nuevos Horizontes,https://t.me/s/ConcienciaGalactica,,true,false,snowball_complete,1437586670,,,Telegram
130866089,1968,04/03/23 07:50,https://t.me/s/c19Aufbruch/6271,"Dan Astin-Gregory
🇬🇧 
OXFORD COMMUNITY RALLY ON 15 MINUTE CITIES

“I think it’s time that we define a brighter future for ourselves, it’s time for us to take the power back and say actually we do want vibrant, beautiful lovely communities on our doorstep, but who is going to build them? 
If we wait for the government we’ll be waiting the rest of our lives, it’s down to you and I, it’s down to each one of us to say, actually I am going to take personal responsibility  in this decade and I’m going to make a difference to my community. I am going to lock arms with people next to me, left and right, I don’t care where they lean politically but I am going to make a decision to actually make a beautiful community and we are going to say no to the state powers that try to intervene and micromanage every single detail of our lives”. 

Dan Astin-Gregory
Entrepreneur | Content Creator | Activist  
Pandemic Podcast / Elevate International
[https://www.danastingregory.com](https://www.danastingregory.com/)

18th February 2023.

Children’s Health Defense / CHD.TV full footage:
https://live.childrenshealthdefense.org/chd-tv/events/stop-oxford-no-15-minute-cities/stop-oxford--no-15-minute-cities/",en,,"[u'https://live.childrenshealthdefense.org/chd-tv/events/stop-oxford-no-15-minute-cities/stop-oxford--no-15-minute-cities/', u'https://www.danastingregory.com/', u'CHD.TV', u'https://www.danastingregory.com']",55,0,5474,[],,1968,C19Aufbruch,Der große Aufbruch,https://t.me/s/c19Aufbruch,,true,false,snowball_complete,1428192028,,,Telegram
130981571,5139,04/03/23 18:04,https://t.me/s/timetravel2111/56000,"🍗Thought with Food:  If 15 minute City's don't grow through fires and environmental incidents,  they are building the case for the other shoe to drop with PFAS...

you've lived with PFAS in the environment for 70 years, now it's the worst thing since sliced bread at levels they can't even detect,  yet life expectancy has increased, and then they will develop mRNA in 9 months, tell you it will improve life, and excessive deaths increase of the charts in the following 10 months...

How do you say it???

Dont be fooled -> They all fooked up!!!",en,,[],552,4,,[],,5139,timetravel2111,Anons⭐⭐⭐⭐⭐®,https://t.me/s/timetravel2111,,true,false,snowball_complete,1417269033,,,Telegram
130981587,37,04/03/23 18:04,https://t.me/timetravel211/263026,"🍗Thought with Food:  If 15 minute City's don't grow through fires and environmental incidents,  they are building the case for the other shoe to drop with PFAS...

you've lived with PFAS in the environment for 70 years, now it's the worst thing since sliced bread at levels they can't even detect,  yet life expectancy has increased, and then they will develop mRNA in 9 months, tell you it will improve life, and excessive deaths increase of the charts in the following 10 months...

How do you say it???

Dont be fooled -> They all fooked up!!!",en,,[],552,4,5139,[],,37,,AnonsChatGroup,https://t.me/timetravel211,qanon,true,true,researcher,1204327607,,[u'US'],Telegram
130985084,878,04/03/23 18:21,https://t.me/wahrheit2020/600667,"CIUDADES DE 15 MINUTOS. NO PERMITAS ESTO, COMPARTE",pt,,[],14,0,1470,[],,878,Wahrheit2020,Q-- where we go one we go all,https://t.me/wahrheit2020,qanon,true,false,researcher,1353107288,,"[u'DE', u'CH']",Telegram
130888716,6361,04/03/23 10:04,https://t.me/s/NasireaDeepState/16301,Einwohner von Oxford nehmen die Dinge selbst in die Hand und zerstören die Barrieren vor den WHO/WEF 15 Minute City,de,,[],101,3,1344,[],,6361,NasireaDeepState,Nasirea - Deep State,https://t.me/s/NasireaDeepState,,true,false,snowball_complete,1470574619,,,Telegram
130888717,14887,04/03/23 10:04,https://t.me/nasireadeepstate/16301,Einwohner von Oxford nehmen die Dinge selbst in die Hand und zerstören die Barrieren vor den WHO/WEF 15 Minute City,de,,[],274,9,1344,[],,14887,NasireaDeepState,Nasirea - Deep State,https://t.me/nasireadeepstate,explicit_qanon,true,false,researcher,1470574619,,[u'DE'],Telegram
131268331,13160,05/03/23 23:37,https://t.me/s/theriotimes/8473,"Update on 15 minutes cities -  more and more people are becoming aware of what these cities really are, will be.",en,,[],55248,14,,[],,13160,theriotimes,The Rio Times,https://t.me/s/theriotimes,,true,false,snowball_complete,1718683233,,,Telegram
131145702,1479,05/03/23 13:36,https://t.me/s/LibreDespertar223/4293,"El 16 de Enero de 2023 se llevó a cabo el proyecto Futuro, donde un filósofo en una ponencia pidió que se hagan leyes en el Metaverso debido al impacto que tendrá en el ser humano, describiéndolo como un espacio de poder con derechos y legalidad, más que un simple videojuego. Este dice que generará muchos cambios en un futuro cercano y permitirá ejercer muchas actividades cotidianas sin necesidad de trasladarse. 

Ahora se entiende la suma de; las ciudades de quince minutos + transhumanismo + metaverso = Esclavo utilizado como fuente de energía, viviendo una realidad virtual y despojado de todo derecho humano. 

A esto se han sumado ya muchas empresas y tiene como estimación que en 2026 un cuarto de las personas estén viviendo en la realidad virtual.

📰 [Fuente](https://www.latercera.com/piensa-digital/noticia/experto-espanol-advierte-sobre-la-necesidad-urgente-de-regular-el-metaverso/M3LNN7FDYFEHDIPHOUVD6WPUOA/)",es,,[u'https://www.latercera.com/piensa-digital/noticia/experto-espanol-advierte-sobre-la-necesidad-urgente-de-regular-el-metaverso/M3LNN7FDYFEHDIPHOUVD6WPUOA/'],1376,24,,[],,1479,LibreDespertar223,𝗗𝗘𝗦𝗣𝗘𝗥𝗧𝗔𝗡𝗗𝗢 𝗱𝗲 𝗹𝗮 𝗠𝗔𝗧𝗥𝗜𝗫 ⚛️,https://t.me/s/LibreDespertar223,,true,false,snowball_complete,1193960776,,,Telegram
131148613,98,05/03/23 13:53,https://t.me/ah2020_org_canal/82575,"L'Ohio, magnifique et riche en sol, est à nouveau l'État qui recevra les premières villes de 15 minutes, si les gens ne luttent pas contre cela et sont bien conscients qu'il s'agit d'une tentative majeure d'accaparement des terres par les trillionnaires sataniques comme Gates. Ils doivent rendre la terre et l'eau trop toxiques pour que les résidents actuels puissent y vivre, puis les déplacer dans des villes-prisons de 15 minutes et s'emparer de leurs propriétés et de leurs terres. Le mal à l'état pur, mais c'est le caractère des ennemis. Et le gouvernement est dirigé par eux. C'est une guerre entre eux et les citoyens ordinaires pour des terres qui appartiennent de droit aux résidents de l'État de l'Ohio et des régions voisines.

[[Agents Of Truth](https://t.me/agentsoftruth/21574), 05/03/2023]

>> [AH2020 FLASH INFO](https://t.me/ah2020_org_canal)
>>[AH2020 GROUPE OFFICIEL](https://t.me/ah2020_org) ",fr,,"[u'https://t.me/ah2020_org', u'https://t.me/agentsoftruth/21574', u'https://t.me/ah2020_org_canal']",2728,31,,[],130941663,98,ah2020_org_canal,AH2020 © FLASH INFO,https://t.me/ah2020_org_canal,explicit_qanon,true,false,researcher,1176430922,Founder Antoine Cuttitta - visible in videos on twitch wears a Q necklace,[u'FR'],Telegram
131150298,84,05/03/23 14:01,https://t.me/qanonfrance/675883,"L'Ohio, magnifique et riche en sol, est à nouveau l'État qui recevra les premières villes de 15 minutes, si les gens ne luttent pas contre cela et sont bien conscients qu'il s'agit d'une tentative majeure d'accaparement des terres par les trillionnaires sataniques comme Gates. Ils doivent rendre la terre et l'eau trop toxiques pour que les résidents actuels puissent y vivre, puis les déplacer dans des villes-prisons de 15 minutes et s'emparer de leurs propriétés et de leurs terres. Le mal à l'état pur, mais c'est le caractère des ennemis. Et le gouvernement est dirigé par eux. C'est une guerre entre eux et les citoyens ordinaires pour des terres qui appartiennent de droit aux résidents de l'État de l'Ohio et des régions voisines.

[[Agents Of Truth](https://t.me/agentsoftruth/21574), 05/03/2023]

>> [AH2020 FLASH INFO](https://t.me/ah2020_org_canal)
>>[AH2020 GROUPE OFFICIEL](https://t.me/ah2020_org) ",fr,,"[u'https://t.me/ah2020_org', u'https://t.me/agentsoftruth/21574', u'https://t.me/ah2020_org_canal']",2728,31,98,[],,84,qanonfrance,Qanon France,https://t.me/qanonfrance,explicit_qanon,true,true,researcher,1288833614,,[u'FR'],Telegram
131154366,645,05/03/23 14:20,https://t.me/TommyRobinsonNews/45567,"Paul Burgess Oxford speech on ""15 minute cities"".

https://youtu.be/7NYym2dcO8g",en,,[u'https://youtu.be/7NYym2dcO8g'],32600,224,,[],,645,TommyRobinsonNews,Tommy Robinson News,https://t.me/TommyRobinsonNews,far_right,true,false,researcher,1479163323,Tommy Robinson's Telegram Channel,[u'GB'],Telegram
131155182,10451,05/03/23 14:24,https://t.me/s/studentsagainsttyrannyofficial/5637,"Paul Burgess Oxford speech on ""15 minute cities"".

https://youtu.be/7NYym2dcO8g",en,,[u'https://youtu.be/7NYym2dcO8g'],227,1,645,[],,10451,studentsagainsttyrannyofficial,Students Against Tyranny,https://t.me/s/studentsagainsttyrannyofficial,,true,false,snowball_complete,1579470613,,,Telegram
131172959,2567,05/03/23 15:48,https://t.me/s/thegreatawakecoach/10048,"15 minute cities 
👀👀👀

🎩MoMo",ro,,[],703,8,5295,[],,2567,thegreatawakecoach,GreatAwakeCoach,https://t.me/s/thegreatawakecoach,,true,false,snowball_complete,1402802245,,,Telegram
131108147,349,05/03/23 09:49,https://t.me/PatriziaRamettaChat/341809,"Conspiracy theorists are worried that Trump's Freedom Cities = 15 minute cities. We shall see. Love how Trump is giving a massive FU to the degenerate ""deindustrialize the West"" globalist plan. They are going to freak out!",en,,[],13729,112,1489,[],,349,PatriziaRamettaChat,Patrizia Rametta Chat,https://t.me/PatriziaRamettaChat,conspiracy,true,true,researcher,1296442833,,[u'IT'],Telegram
131116384,1409,05/03/23 10:39,https://t.me/s/rafapalreal/30093,"Hay que organizar manifestaciones contra las ""ciudades de 15 minutos"" antes de las próximas elecciones municipales españolas y escrachear a los candidatos que lleven esa propuesta en su programa.
El lema: ""no más confinamientos en base a mentiras"".",es,,[],41572,292,,[],,1409,rafapalreal,Noticias Rafapal,https://t.me/s/rafapalreal,,true,false,snowball_complete,1406735434,,,Telegram
131136566,2030,05/03/23 12:41,https://t.me/s/agentsoftruth/21593,"First they start with the 15 minute cities. Then they stack us up like sardines into pods. ""We will own nothing and we will be happy"" as said by lunatic KIaus Schwab of the WEF.

Fight now against it all before it's too late

Credit: Redacted

T.me/TheTrutherist 
T.me/TheTrutheristChat",en,,"[u'T.me/TheTrutherist', u'T.me/TheTrutheristChat']",2106,24,133624,[],,2030,agentsoftruth,Agents Of Truth,https://t.me/s/agentsoftruth,,true,false,snowball_complete,1371527142,,,Telegram
131139809,9151,05/03/23 13:01,https://t.me/s/tiktoknews45/15518,"15 minute city push back

@TikTokNews45",en,,[],4901,69,,[],,9151,tiktoknews45,TikTock News,https://t.me/s/tiktoknews45,,true,false,snowball_complete,1539710436,,,Telegram
131272040,11370,06/03/23 00:11,https://t.me/s/LionsNews/56703,"Edmontonians are upset that the city didn't consult them before deciding to turn Edmonton into a '15 minute city'❗️❗️❗️

Join : [Nesara Gesara](https://t.me/TheRealNesaraGesara)",en,,[u'https://t.me/TheRealNesaraGesara'],265,0,,[],,11370,LionsNews,Lions News,https://t.me/s/LionsNews,,true,false,snowball_complete,1507167857,,,Telegram
131278157,672,06/03/23 01:21,https://t.me/AzazelNews/380916,15 minute cities. The Socialist Utopia,en,,[],1322,24,,[],,672,AzazelNews,Azazel News,https://t.me/AzazelNews,qanon_content,true,false,researcher,1417164314,,[u'US'],Telegram
131390125,2349,06/03/23 14:57,https://t.me/s/aerzte/50062,"So wird man in 15 Minuten Städten kontrolliert! Durchgang bekommt man nur, wenn man seine per App kontrollierten CO2 Ziele erreicht hat. China macht vor, was Klaus Schwab und die Agenda 2030 auch bei uns bald einführen! Nieder mit der Agenda 2030!!",de,,[],3989,97,2461,[],,2349,aerzte,Ärzte für den Frieden,https://t.me/s/aerzte,qanon_content,true,false,researcher,1351139793,,[u'DE'],Telegram
131393018,1409,06/03/23 15:14,https://t.me/s/rafapalreal/30130,"(La manera de combatir las ""Ciudades de 15 minutos"" es muy sencilla: dado que las teorías oficiales sobre el Covid han quedado demostradas como mentiras para robarnos la libertad, y puesto que son los mismos gobiernos las que los impulsan, han de ser necesariamente estafas. Por eso, utilizar las palabras ""confinamientos"" y ""robo de libertad basado en mentiras"" en el lema contra esta iniciativa municipal, porque así ligamos la una con la otra).",es,,[],37061,303,,[],,1409,rafapalreal,Noticias Rafapal,https://t.me/s/rafapalreal,,true,false,snowball_complete,1406735434,,,Telegram
