"","channel_url","followers","metric","value"
"2736","https://t.me/s/WE_R_FREE",23438,"Mean Fowards",78.5692307692308
"2737","https://t.me/s/WWDUnitedKingdomlocations",2598,"Total Views",551
"2738","https://t.me/s/WWDUnitedKingdomlocations",2598,"Mean Views",78.7142857142857
"2739","https://t.me/s/WWDUnitedKingdomlocations",2598,"Total Forwards",6
"2740","https://t.me/s/WWDUnitedKingdomlocations",2598,"Mean Fowards",0.857142857142857
"2741","https://t.me/s/WWG1WGAWORLDWIDE",12107,"Total Views",76248
"2742","https://t.me/s/WWG1WGAWORLDWIDE",12107,"Mean Views",2459.61290322581
"2743","https://t.me/s/WWG1WGAWORLDWIDE",12107,"Total Forwards",1318
"2744","https://t.me/s/WWG1WGAWORLDWIDE",12107,"Mean Fowards",42.5161290322581
"2745","https://t.me/s/WahreHistorie",25659,"Total Views",58396
"2746","https://t.me/s/WahreHistorie",25659,"Mean Views",4866.33333333333
"2747","https://t.me/s/WahreHistorie",25659,"Total Forwards",1054
"2748","https://t.me/s/WahreHistorie",25659,"Mean Fowards",87.8333333333333
"2749","https://t.me/s/WaldgangAlbdruck",16188,"Total Views",175945
"2750","https://t.me/s/WaldgangAlbdruck",16188,"Mean Views",4189.16666666667
"2751","https://t.me/s/WaldgangAlbdruck",16188,"Total Forwards",3781
"2752","https://t.me/s/WaldgangAlbdruck",16188,"Mean Fowards",90.0238095238095
"2753","https://t.me/s/WeAreAwake",10789,"Total Views",33614
"2754","https://t.me/s/WeAreAwake",10789,"Mean Views",3055.81818181818
"2755","https://t.me/s/WeAreAwake",10789,"Total Forwards",285
"2756","https://t.me/s/WeAreAwake",10789,"Mean Fowards",25.9090909090909
"2757","https://t.me/s/WeTheMedia",248611,"Total Views",219769
"2758","https://t.me/s/WeTheMedia",248611,"Mean Views",27471.125
"2759","https://t.me/s/WeTheMedia",248611,"Total Forwards",1907
"2760","https://t.me/s/WeTheMedia",248611,"Mean Fowards",238.375
"2761","https://t.me/s/We_The_People_US",14718,"Total Views",12702
"2762","https://t.me/s/We_The_People_US",14718,"Mean Views",1814.57142857143
"2763","https://t.me/s/We_The_People_US",14718,"Total Forwards",191
"2764","https://t.me/s/We_The_People_US",14718,"Mean Fowards",27.2857142857143
"2765","https://t.me/s/WendezeitHannover",8458,"Total Views",16200
"2766","https://t.me/s/WendezeitHannover",8458,"Mean Views",1157.14285714286
"2767","https://t.me/s/WendezeitHannover",8458,"Total Forwards",466
"2768","https://t.me/s/WendezeitHannover",8458,"Mean Fowards",33.2857142857143
"2769","https://t.me/s/WhenWordsFailMusicSpeaks",356,"Total Views",16
"2770","https://t.me/s/WhenWordsFailMusicSpeaks",356,"Mean Views",8
"2771","https://t.me/s/WhenWordsFailMusicSpeaks",356,"Total Forwards",0
"2772","https://t.me/s/WhenWordsFailMusicSpeaks",356,"Mean Fowards",0
"2773","https://t.me/s/Whiplash347",278899,"Total Views",212497
"2774","https://t.me/s/Whiplash347",278899,"Mean Views",19317.9090909091
"2775","https://t.me/s/Whiplash347",278899,"Total Forwards",1157
"2776","https://t.me/s/Whiplash347",278899,"Mean Fowards",105.181818181818
"2777","https://t.me/s/WirSinDasVolk",1342,"Total Views",6805
"2778","https://t.me/s/WirSinDasVolk",1342,"Mean Views",106.328125
"2779","https://t.me/s/WirSinDasVolk",1342,"Total Forwards",89
"2780","https://t.me/s/WirSinDasVolk",1342,"Mean Fowards",1.390625
"2781","https://t.me/s/Wissensmanufaktur1",1707,"Total Views",6118
"2782","https://t.me/s/Wissensmanufaktur1",1707,"Mean Views",115.433962264151
"2783","https://t.me/s/Wissensmanufaktur1",1707,"Total Forwards",108
"2784","https://t.me/s/Wissensmanufaktur1",1707,"Mean Fowards",2.0377358490566
"2785","https://t.me/s/WoderL",310,"Total Views",2320
"2786","https://t.me/s/WoderL",310,"Mean Views",100.869565217391
"2787","https://t.me/s/WoderL",310,"Total Forwards",59
"2788","https://t.me/s/WoderL",310,"Mean Fowards",2.56521739130435
"2789","https://t.me/s/WokeIntelDrops",5723,"Total Views",10006
"2790","https://t.me/s/WokeIntelDrops",5723,"Mean Views",1429.42857142857
"2791","https://t.me/s/WokeIntelDrops",5723,"Total Forwards",120
"2792","https://t.me/s/WokeIntelDrops",5723,"Mean Fowards",17.1428571428571
"2793","https://t.me/s/Wombel_Kunst",1660,"Total Views",5116
"2794","https://t.me/s/Wombel_Kunst",1660,"Mean Views",196.769230769231
"2795","https://t.me/s/Wombel_Kunst",1660,"Total Forwards",118
"2796","https://t.me/s/Wombel_Kunst",1660,"Mean Fowards",4.53846153846154
"2797","https://t.me/s/Xavier_Naidoo",85342,"Total Views",81780
"2798","https://t.me/s/Xavier_Naidoo",85342,"Mean Views",20445
"2799","https://t.me/s/Xavier_Naidoo",85342,"Total Forwards",1574
"2800","https://t.me/s/Xavier_Naidoo",85342,"Mean Fowards",393.5
"2801","https://t.me/s/Yoann_B",323,"Total Views",176
"2802","https://t.me/s/Yoann_B",323,"Mean Views",88
"2803","https://t.me/s/Yoann_B",323,"Total Forwards",0
"2804","https://t.me/s/Yoann_B",323,"Mean Fowards",0
"2805","https://t.me/s/YouLyingDogFacedPonySoldier",11211,"Total Views",2093
"2806","https://t.me/s/YouLyingDogFacedPonySoldier",11211,"Mean Views",2093
"2807","https://t.me/s/YouLyingDogFacedPonySoldier",11211,"Total Forwards",3
"2808","https://t.me/s/YouLyingDogFacedPonySoldier",11211,"Mean Fowards",3
"2809","https://t.me/s/ZweiteDeutscheWelle",3324,"Total Views",157
"2810","https://t.me/s/ZweiteDeutscheWelle",3324,"Mean Views",78.5
"2811","https://t.me/s/ZweiteDeutscheWelle",3324,"Total Forwards",4
"2812","https://t.me/s/ZweiteDeutscheWelle",3324,"Mean Fowards",2
"2813","https://t.me/s/adrenochrom2021",1343,"Total Views",1831
"2814","https://t.me/s/adrenochrom2021",1343,"Mean Views",166.454545454545
"2815","https://t.me/s/adrenochrom2021",1343,"Total Forwards",43
"2816","https://t.me/s/adrenochrom2021",1343,"Mean Fowards",3.90909090909091
"2817","https://t.me/s/adrenocrime",15382,"Total Views",547
"2818","https://t.me/s/adrenocrime",15382,"Mean Views",182.333333333333
"2819","https://t.me/s/adrenocrime",15382,"Total Forwards",6
"2820","https://t.me/s/adrenocrime",15382,"Mean Fowards",2
"2821","https://t.me/s/aerzte",33925,"Total Views",169741
"2822","https://t.me/s/aerzte",33925,"Mean Views",3464.10204081633
"2823","https://t.me/s/aerzte",33925,"Total Forwards",4342
"2824","https://t.me/s/aerzte",33925,"Mean Fowards",88.6122448979592
"2825","https://t.me/s/afddresden",688,"Total Views",1046
"2826","https://t.me/s/afddresden",688,"Mean Views",1046
"2827","https://t.me/s/afddresden",688,"Total Forwards",10
"2828","https://t.me/s/afddresden",688,"Mean Fowards",10
"2829","https://t.me/s/agentsoftruth",28556,"Total Views",300959
"2830","https://t.me/s/agentsoftruth",28556,"Mean Views",2487.26446280992
"2831","https://t.me/s/agentsoftruth",28556,"Total Forwards",5076
"2832","https://t.me/s/agentsoftruth",28556,"Mean Fowards",41.9504132231405
"2833","https://t.me/s/aislingol",7786,"Total Views",22666
"2834","https://t.me/s/aislingol",7786,"Mean Views",1259.22222222222
"2835","https://t.me/s/aislingol",7786,"Total Forwards",407
"2836","https://t.me/s/aislingol",7786,"Mean Fowards",22.6111111111111
"2837","https://t.me/s/ajrobertsshow",9024,"Total Views",1903
"2838","https://t.me/s/ajrobertsshow",9024,"Mean Views",951.5
"2839","https://t.me/s/ajrobertsshow",9024,"Total Forwards",44
"2840","https://t.me/s/ajrobertsshow",9024,"Mean Fowards",22
"2841","https://t.me/s/akounamatatatv",7583,"Total Views",17934
"2842","https://t.me/s/akounamatatatv",7583,"Mean Views",2989
"2843","https://t.me/s/akounamatatatv",7583,"Total Forwards",281
"2844","https://t.me/s/akounamatatatv",7583,"Mean Fowards",46.8333333333333
"2845","https://t.me/s/aktivistmann",32398,"Total Views",44837
"2846","https://t.me/s/aktivistmann",32398,"Mean Views",8967.4
"2847","https://t.me/s/aktivistmann",32398,"Total Forwards",549
"2848","https://t.me/s/aktivistmann",32398,"Mean Fowards",109.8
"2849","https://t.me/s/allesau",1454,"Total Views",22235
"2850","https://t.me/s/allesau",1454,"Mean Views",542.317073170732
"2851","https://t.me/s/allesau",1454,"Total Forwards",308
"2852","https://t.me/s/allesau",1454,"Mean Fowards",7.51219512195122
"2853","https://t.me/s/america_news_channel",4605,"Total Views",693
"2854","https://t.me/s/america_news_channel",4605,"Mean Views",693
"2855","https://t.me/s/america_news_channel",4605,"Total Forwards",9
"2856","https://t.me/s/america_news_channel",4605,"Mean Fowards",9
"2857","https://t.me/s/amisdelaconstitution",5011,"Total Views",3944
"2858","https://t.me/s/amisdelaconstitution",5011,"Mean Views",3944
"2859","https://t.me/s/amisdelaconstitution",5011,"Total Forwards",24
"2860","https://t.me/s/amisdelaconstitution",5011,"Mean Fowards",24
"2861","https://t.me/s/anastaci91",11220,"Total Views",6543
"2862","https://t.me/s/anastaci91",11220,"Mean Views",1308.6
"2863","https://t.me/s/anastaci91",11220,"Total Forwards",107
"2864","https://t.me/s/anastaci91",11220,"Mean Fowards",21.4
"2865","https://t.me/s/ancoraitaliapartito",8576,"Total Views",5440
"2866","https://t.me/s/ancoraitaliapartito",8576,"Mean Views",1088
"2867","https://t.me/s/ancoraitaliapartito",8576,"Total Forwards",72
"2868","https://t.me/s/ancoraitaliapartito",8576,"Mean Fowards",14.4
"2869","https://t.me/s/anonymous_070",2956,"Total Views",2117
"2870","https://t.me/s/anonymous_070",2956,"Mean Views",529.25
"2871","https://t.me/s/anonymous_070",2956,"Total Forwards",79
"2872","https://t.me/s/anonymous_070",2956,"Mean Fowards",19.75
"2873","https://t.me/s/anonymousrebelsunited",1159,"Total Views",3773
"2874","https://t.me/s/anonymousrebelsunited",1159,"Mean Views",343
"2875","https://t.me/s/anonymousrebelsunited",1159,"Total Forwards",59
"2876","https://t.me/s/anonymousrebelsunited",1159,"Mean Fowards",5.36363636363636
"2877","https://t.me/s/ansagram",32750,"Total Views",13492
"2878","https://t.me/s/ansagram",32750,"Mean Views",2248.66666666667
"2879","https://t.me/s/ansagram",32750,"Total Forwards",41
"2880","https://t.me/s/ansagram",32750,"Mean Fowards",6.83333333333333
"2881","https://t.me/s/antieuropeista",616,"Total Views",727
"2882","https://t.me/s/antieuropeista",616,"Mean Views",66.0909090909091
"2883","https://t.me/s/antieuropeista",616,"Total Forwards",6
"2884","https://t.me/s/antieuropeista",616,"Mean Fowards",0.545454545454545
"2885","https://t.me/s/antiilluminaten",73192,"Total Views",741030
"2886","https://t.me/s/antiilluminaten",73192,"Mean Views",14250.5769230769
"2887","https://t.me/s/antiilluminaten",73192,"Total Forwards",14046
"2888","https://t.me/s/antiilluminaten",73192,"Mean Fowards",270.115384615385
"2889","https://t.me/s/antinouvelordremondial",580,"Total Views",121
"2890","https://t.me/s/antinouvelordremondial",580,"Mean Views",121
"2891","https://t.me/s/antinouvelordremondial",580,"Total Forwards",3
"2892","https://t.me/s/antinouvelordremondial",580,"Mean Fowards",3
"2893","https://t.me/s/apostolidegliultimitempi",1434,"Total Views",8696
"2894","https://t.me/s/apostolidegliultimitempi",1434,"Mean Views",322.074074074074
"2895","https://t.me/s/apostolidegliultimitempi",1434,"Total Forwards",353
"2896","https://t.me/s/apostolidegliultimitempi",1434,"Mean Fowards",13.0740740740741
"2897","https://t.me/s/archenoire",1181,"Total Views",1157
"2898","https://t.me/s/archenoire",1181,"Mean Views",231.4
"2899","https://t.me/s/archenoire",1181,"Total Forwards",13
"2900","https://t.me/s/archenoire",1181,"Mean Fowards",2.6
"2901","https://t.me/s/archiveskadosh",7663,"Total Views",5169
"2902","https://t.me/s/archiveskadosh",7663,"Mean Views",5169
"2903","https://t.me/s/archiveskadosh",7663,"Total Forwards",35
"2904","https://t.me/s/archiveskadosh",7663,"Mean Fowards",35
"2905","https://t.me/s/areyouawake1",9552,"Total Views",19843
"2906","https://t.me/s/areyouawake1",9552,"Mean Views",1653.58333333333
"2907","https://t.me/s/areyouawake1",9552,"Total Forwards",246
"2908","https://t.me/s/areyouawake1",9552,"Mean Fowards",20.5
"2909","https://t.me/s/artemisiacollegefloraison",3045,"Total Views",3020
"2910","https://t.me/s/artemisiacollegefloraison",3045,"Mean Views",3020
"2911","https://t.me/s/artemisiacollegefloraison",3045,"Total Forwards",158
"2912","https://t.me/s/artemisiacollegefloraison",3045,"Mean Fowards",158
"2913","https://t.me/s/astrozeit",1607,"Total Views",7419
"2914","https://t.me/s/astrozeit",1607,"Mean Views",264.964285714286
"2915","https://t.me/s/astrozeit",1607,"Total Forwards",173
"2916","https://t.me/s/astrozeit",1607,"Mean Fowards",6.17857142857143
"2917","https://t.me/s/atlasinitiative",4886,"Total Views",14583
"2918","https://t.me/s/atlasinitiative",4886,"Mean Views",2083.28571428571
"2919","https://t.me/s/atlasinitiative",4886,"Total Forwards",210
"2920","https://t.me/s/atlasinitiative",4886,"Mean Fowards",30
"2921","https://t.me/s/aubedigitale",2217,"Total Views",2048
"2922","https://t.me/s/aubedigitale",2217,"Mean Views",409.6
"2923","https://t.me/s/aubedigitale",2217,"Total Forwards",22
"2924","https://t.me/s/aubedigitale",2217,"Mean Fowards",4.4
"2925","https://t.me/s/auf1tv",200452,"Total Views",1612244
"2926","https://t.me/s/auf1tv",200452,"Mean Views",84854.947368421
"2927","https://t.me/s/auf1tv",200452,"Total Forwards",19502
"2928","https://t.me/s/auf1tv",200452,"Mean Fowards",1026.42105263158
"2929","https://t.me/s/aufwach",8368,"Total Views",31968
"2930","https://t.me/s/aufwach",8368,"Mean Views",2131.2
"2931","https://t.me/s/aufwach",8368,"Total Forwards",771
"2932","https://t.me/s/aufwach",8368,"Mean Fowards",51.4
"2933","https://t.me/s/auraxchan",24180,"Total Views",12172
"2934","https://t.me/s/auraxchan",24180,"Mean Views",2028.66666666667
"2935","https://t.me/s/auraxchan",24180,"Total Forwards",210
"2936","https://t.me/s/auraxchan",24180,"Mean Fowards",35
"2937","https://t.me/s/aureus_press",7323,"Total Views",728
"2938","https://t.me/s/aureus_press",7323,"Mean Views",728
"2939","https://t.me/s/aureus_press",7323,"Total Forwards",24
"2940","https://t.me/s/aureus_press",7323,"Mean Fowards",24
"2941","https://t.me/s/ausdermatrix",629,"Total Views",2589
"2942","https://t.me/s/ausdermatrix",629,"Mean Views",136.263157894737
"2943","https://t.me/s/ausdermatrix",629,"Total Forwards",37
"2944","https://t.me/s/ausdermatrix",629,"Mean Fowards",1.94736842105263
"2945","https://t.me/s/australiaoneparty_official",44333,"Total Views",342210
"2946","https://t.me/s/australiaoneparty_official",44333,"Mean Views",7281.06382978723
"2947","https://t.me/s/australiaoneparty_official",44333,"Total Forwards",7647
"2948","https://t.me/s/australiaoneparty_official",44333,"Mean Fowards",162.702127659574
"2949","https://t.me/s/avibarak1",5840,"Total Views",156
"2950","https://t.me/s/avibarak1",5840,"Mean Views",156
"2951","https://t.me/s/avibarak1",5840,"Total Forwards",8
"2952","https://t.me/s/avibarak1",5840,"Mean Fowards",8
"2953","https://t.me/s/avvcinquemani",2625,"Total Views",12654
"2954","https://t.me/s/avvcinquemani",2625,"Mean Views",1150.36363636364
"2955","https://t.me/s/avvcinquemani",2625,"Total Forwards",459
"2956","https://t.me/s/avvcinquemani",2625,"Mean Fowards",41.7272727272727
"2957","https://t.me/s/awakened_144000",21218,"Total Views",54737
"2958","https://t.me/s/awakened_144000",21218,"Mean Views",1216.37777777778
"2959","https://t.me/s/awakened_144000",21218,"Total Forwards",705
"2960","https://t.me/s/awakened_144000",21218,"Mean Fowards",15.6666666666667
"2961","https://t.me/s/awakenedspecies",140346,"Total Views",528894
"2962","https://t.me/s/awakenedspecies",140346,"Mean Views",75556.2857142857
"2963","https://t.me/s/awakenedspecies",140346,"Total Forwards",11955
"2964","https://t.me/s/awakenedspecies",140346,"Mean Fowards",1707.85714285714
"2965","https://t.me/s/b_info_audio",5051,"Total Views",0
"2966","https://t.me/s/b_info_audio",5051,"Mean Views",NA
"2967","https://t.me/s/b_info_audio",5051,"Total Forwards",0
"2968","https://t.me/s/b_info_audio",5051,"Mean Fowards",NA
"2969","https://t.me/s/baghdad2111",426,"Total Views",22
"2970","https://t.me/s/baghdad2111",426,"Mean Views",11
"2971","https://t.me/s/baghdad2111",426,"Total Forwards",0
"2972","https://t.me/s/baghdad2111",426,"Mean Fowards",0
"2973","https://t.me/s/baselwach2020News",747,"Total Views",5477
"2974","https://t.me/s/baselwach2020News",747,"Mean Views",497.909090909091
"2975","https://t.me/s/baselwach2020News",747,"Total Forwards",73
"2976","https://t.me/s/baselwach2020News",747,"Mean Fowards",6.63636363636364
"2977","https://t.me/s/bayern_steht_zusammen",5395,"Total Views",30565
"2978","https://t.me/s/bayern_steht_zusammen",5395,"Mean Views",1273.54166666667
"2979","https://t.me/s/bayern_steht_zusammen",5395,"Total Forwards",744
"2980","https://t.me/s/bayern_steht_zusammen",5395,"Mean Fowards",31
"2981","https://t.me/s/behindthematrix",2357,"Total Views",3585
"2982","https://t.me/s/behindthematrix",2357,"Mean Views",1792.5
"2983","https://t.me/s/behindthematrix",2357,"Total Forwards",26
"2984","https://t.me/s/behindthematrix",2357,"Mean Fowards",13
"2985","https://t.me/s/beholdisraelchannel",306235,"Total Views",122382
"2986","https://t.me/s/beholdisraelchannel",306235,"Mean Views",61191
"2987","https://t.me/s/beholdisraelchannel",306235,"Total Forwards",3368
"2988","https://t.me/s/beholdisraelchannel",306235,"Mean Fowards",1684
"2989","https://t.me/s/beinformedlife",1165,"Total Views",1120
"2990","https://t.me/s/beinformedlife",1165,"Mean Views",186.666666666667
"2991","https://t.me/s/beinformedlife",1165,"Total Forwards",17
"2992","https://t.me/s/beinformedlife",1165,"Mean Fowards",2.83333333333333
"2993","https://t.me/s/bekenntniszudeutschland",2429,"Total Views",2245
"2994","https://t.me/s/bekenntniszudeutschland",2429,"Mean Views",1122.5
"2995","https://t.me/s/bekenntniszudeutschland",2429,"Total Forwards",38
"2996","https://t.me/s/bekenntniszudeutschland",2429,"Mean Fowards",19
"2997","https://t.me/s/bettinagorzolla",4034,"Total Views",8163
"2998","https://t.me/s/bettinagorzolla",4034,"Mean Views",480.176470588235
"2999","https://t.me/s/bettinagorzolla",4034,"Total Forwards",258
"3000","https://t.me/s/bettinagorzolla",4034,"Mean Fowards",15.1764705882353
"3001","https://t.me/s/bewusstseinm",17060,"Total Views",50385
"3002","https://t.me/s/bewusstseinm",17060,"Mean Views",5038.5
"3003","https://t.me/s/bewusstseinm",17060,"Total Forwards",555
"3004","https://t.me/s/bewusstseinm",17060,"Mean Fowards",55.5
"3005","https://t.me/s/bigshocktheory",105421,"Total Views",265014
"3006","https://t.me/s/bigshocktheory",105421,"Mean Views",22084.5
"3007","https://t.me/s/bigshocktheory",105421,"Total Forwards",3831
"3008","https://t.me/s/bigshocktheory",105421,"Mean Fowards",319.25
"3009","https://t.me/s/bioclandestine",124462,"Total Views",103583
"3010","https://t.me/s/bioclandestine",124462,"Mean Views",103583
"3011","https://t.me/s/bioclandestine",124462,"Total Forwards",2297
"3012","https://t.me/s/bioclandestine",124462,"Mean Fowards",2297
"3013","https://t.me/s/bitteltv",101256,"Total Views",497622
"3014","https://t.me/s/bitteltv",101256,"Mean Views",27645.6666666667
"3015","https://t.me/s/bitteltv",101256,"Total Forwards",7522
"3016","https://t.me/s/bitteltv",101256,"Mean Fowards",417.888888888889
"3017","https://t.me/s/blaupausetv",14368,"Total Views",25745
"3018","https://t.me/s/blaupausetv",14368,"Mean Views",2860.55555555556
"3019","https://t.me/s/blaupausetv",14368,"Total Forwards",504
"3020","https://t.me/s/blaupausetv",14368,"Mean Fowards",56
"3021","https://t.me/s/bleibtstark",39714,"Total Views",113857
"3022","https://t.me/s/bleibtstark",39714,"Mean Views",4744.04166666667
"3023","https://t.me/s/bleibtstark",39714,"Total Forwards",2517
"3024","https://t.me/s/bleibtstark",39714,"Mean Fowards",104.875
"3025","https://t.me/s/blowinmind_info",1730,"Total Views",17079
"3026","https://t.me/s/blowinmind_info",1730,"Mean Views",683.16
"3027","https://t.me/s/blowinmind_info",1730,"Total Forwards",166
"3028","https://t.me/s/blowinmind_info",1730,"Mean Fowards",6.64
"3029","https://t.me/s/bordernights",32456,"Total Views",162616
"3030","https://t.me/s/bordernights",32456,"Mean Views",6022.81481481481
"3031","https://t.me/s/bordernights",32456,"Total Forwards",1976
"3032","https://t.me/s/bordernights",32456,"Mean Fowards",73.1851851851852
"3033","https://t.me/s/bretonscontrelepasssanitaire",4072,"Total Views",18870
"3034","https://t.me/s/bretonscontrelepasssanitaire",4072,"Mean Views",608.709677419355
"3035","https://t.me/s/bretonscontrelepasssanitaire",4072,"Total Forwards",192
"3036","https://t.me/s/bretonscontrelepasssanitaire",4072,"Mean Fowards",6.19354838709677
"3037","https://t.me/s/broederbob",1689,"Total Views",26607
"3038","https://t.me/s/broederbob",1689,"Mean Views",604.704545454545
"3039","https://t.me/s/broederbob",1689,"Total Forwards",500
"3040","https://t.me/s/broederbob",1689,"Mean Fowards",11.3636363636364
"3041","https://t.me/s/bubbakate",2981,"Total Views",1741
"3042","https://t.me/s/bubbakate",2981,"Mean Views",248.714285714286
"3043","https://t.me/s/bubbakate",2981,"Total Forwards",10
"3044","https://t.me/s/bubbakate",2981,"Mean Fowards",1.42857142857143
"3045","https://t.me/s/buergerinformative",12511,"Total Views",46792
"3046","https://t.me/s/buergerinformative",12511,"Mean Views",1199.79487179487
"3047","https://t.me/s/buergerinformative",12511,"Total Forwards",930
"3048","https://t.me/s/buergerinformative",12511,"Mean Fowards",23.8461538461538
"3049","https://t.me/s/buffonatedistato",86789,"Total Views",355156
"3050","https://t.me/s/buffonatedistato",86789,"Mean Views",9865.44444444445
"3051","https://t.me/s/buffonatedistato",86789,"Total Forwards",4420
"3052","https://t.me/s/buffonatedistato",86789,"Mean Fowards",122.777777777778
"3053","https://t.me/s/c19Aufbruch",800,"Total Views",382
"3054","https://t.me/s/c19Aufbruch",800,"Mean Views",127.333333333333
"3055","https://t.me/s/c19Aufbruch",800,"Total Forwards",9
"3056","https://t.me/s/c19Aufbruch",800,"Mean Fowards",3
"3057","https://t.me/s/cacestcadeau",876,"Total Views",1206
"3058","https://t.me/s/cacestcadeau",876,"Mean Views",172.285714285714
"3059","https://t.me/s/cacestcadeau",876,"Total Forwards",30
"3060","https://t.me/s/cacestcadeau",876,"Mean Fowards",4.28571428571429
"3061","https://t.me/s/cafemargot",214,"Total Views",718
"3062","https://t.me/s/cafemargot",214,"Mean Views",359
"3063","https://t.me/s/cafemargot",214,"Total Forwards",32
"3064","https://t.me/s/cafemargot",214,"Mean Fowards",16
"3065","https://t.me/s/capranews",13222,"Total Views",2155
"3066","https://t.me/s/capranews",13222,"Mean Views",2155
"3067","https://t.me/s/capranews",13222,"Total Forwards",5
"3068","https://t.me/s/capranews",13222,"Mean Fowards",5
"3069","https://t.me/s/cbknews",127069,"Total Views",32370
"3070","https://t.me/s/cbknews",127069,"Mean Views",32370
"3071","https://t.me/s/cbknews",127069,"Total Forwards",174
"3072","https://t.me/s/cbknews",127069,"Mean Fowards",174
"3073","https://t.me/s/centrumlichtkind",7816,"Total Views",42346
"3074","https://t.me/s/centrumlichtkind",7816,"Mean Views",7057.66666666667
"3075","https://t.me/s/centrumlichtkind",7816,"Total Forwards",410
"3076","https://t.me/s/centrumlichtkind",7816,"Mean Fowards",68.3333333333333
"3077","https://t.me/s/cesaresacchetti",63389,"Total Views",93242
"3078","https://t.me/s/cesaresacchetti",63389,"Mean Views",31080.6666666667
"3079","https://t.me/s/cesaresacchetti",63389,"Total Forwards",1453
"3080","https://t.me/s/cesaresacchetti",63389,"Mean Fowards",484.333333333333
"3081","https://t.me/s/ceuxquinousgouvernement",3207,"Total Views",23273
"3082","https://t.me/s/ceuxquinousgouvernement",3207,"Mean Views",270.616279069767
"3083","https://t.me/s/ceuxquinousgouvernement",3207,"Total Forwards",387
"3084","https://t.me/s/ceuxquinousgouvernement",3207,"Mean Fowards",4.5
"3085","https://t.me/s/channelzzzme",1647,"Total Views",1314
"3086","https://t.me/s/channelzzzme",1647,"Mean Views",131.4
"3087","https://t.me/s/channelzzzme",1647,"Total Forwards",9
"3088","https://t.me/s/channelzzzme",1647,"Mean Fowards",0.9
"3089","https://t.me/s/chemtrails0",2581,"Total Views",685
"3090","https://t.me/s/chemtrails0",2581,"Mean Views",685
"3091","https://t.me/s/chemtrails0",2581,"Total Forwards",19
"3092","https://t.me/s/chemtrails0",2581,"Mean Fowards",19
"3093","https://t.me/s/chiemseefee",1954,"Total Views",3837
"3094","https://t.me/s/chiemseefee",1954,"Mean Views",959.25
"3095","https://t.me/s/chiemseefee",1954,"Total Forwards",89
"3096","https://t.me/s/chiemseefee",1954,"Mean Fowards",22.25
"3097","https://t.me/s/childcovidvaccineinjuriesuk",28602,"Total Views",2538
"3098","https://t.me/s/childcovidvaccineinjuriesuk",28602,"Mean Views",1269
"3099","https://t.me/s/childcovidvaccineinjuriesuk",28602,"Total Forwards",14
"3100","https://t.me/s/childcovidvaccineinjuriesuk",28602,"Mean Fowards",7
"3101","https://t.me/s/childrenshd",62065,"Total Views",140321
"3102","https://t.me/s/childrenshd",62065,"Mean Views",10793.9230769231
"3103","https://t.me/s/childrenshd",62065,"Total Forwards",2377
"3104","https://t.me/s/childrenshd",62065,"Mean Fowards",182.846153846154
"3105","https://t.me/s/chloefinfosofficiel",15822,"Total Views",28192
"3106","https://t.me/s/chloefinfosofficiel",15822,"Mean Views",2819.2
"3107","https://t.me/s/chloefinfosofficiel",15822,"Total Forwards",565
"3108","https://t.me/s/chloefinfosofficiel",15822,"Mean Fowards",56.5
"3109","https://t.me/s/chretiensantivaccins",4921,"Total Views",842
"3110","https://t.me/s/chretiensantivaccins",4921,"Mean Views",842
"3111","https://t.me/s/chretiensantivaccins",4921,"Total Forwards",8
"3112","https://t.me/s/chretiensantivaccins",4921,"Mean Fowards",8
"3113","https://t.me/s/christinecotton",21668,"Total Views",7873
"3114","https://t.me/s/christinecotton",21668,"Mean Views",7873
"3115","https://t.me/s/christinecotton",21668,"Total Forwards",52
"3116","https://t.me/s/christinecotton",21668,"Mean Fowards",52
"3117","https://t.me/s/cig_diffusion",141,"Total Views",234
"3118","https://t.me/s/cig_diffusion",141,"Mean Views",18
"3119","https://t.me/s/cig_diffusion",141,"Total Forwards",2
"3120","https://t.me/s/cig_diffusion",141,"Mean Fowards",0.153846153846154
"3121","https://t.me/s/cinqminutes",4845,"Total Views",9723
"3122","https://t.me/s/cinqminutes",4845,"Mean Views",237.146341463415
"3123","https://t.me/s/cinqminutes",4845,"Total Forwards",130
"3124","https://t.me/s/cinqminutes",4845,"Mean Fowards",3.17073170731707
"3125","https://t.me/s/clivedecarlehealth",7618,"Total Views",13413
"3126","https://t.me/s/clivedecarlehealth",7618,"Mean Views",894.2
"3127","https://t.me/s/clivedecarlehealth",7618,"Total Forwards",252
"3128","https://t.me/s/clivedecarlehealth",7618,"Mean Fowards",16.8
"3129","https://t.me/s/cocreons",4057,"Total Views",2454
"3130","https://t.me/s/cocreons",4057,"Mean Views",306.75
"3131","https://t.me/s/cocreons",4057,"Total Forwards",60
"3132","https://t.me/s/cocreons",4057,"Mean Fowards",7.5
"3133","https://t.me/s/comitatoliberipensatori",5038,"Total Views",19378
"3134","https://t.me/s/comitatoliberipensatori",5038,"Mean Views",1019.89473684211
"3135","https://t.me/s/comitatoliberipensatori",5038,"Total Forwards",327
"3136","https://t.me/s/comitatoliberipensatori",5038,"Mean Fowards",17.2105263157895
"3137","https://t.me/s/consciensus",4242,"Total Views",11552
