"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"5213",":https://t.me/+x1NSoW3lnaI0NWE1",1,2.05132412972574e-05,NA,NA,NA,1
"5214",":https://t.me/ConvoyWaToCanberra",1,2.05132412972574e-05,NA,NA,NA,1
"5215",":https://t.me/Digital_ID_Au",1,2.05132412972574e-05,NA,NA,NA,1
"5216",":https://t.me/OzTrucksToCanberra",1,2.05132412972574e-05,NA,NA,NA,1
"5217",":https://t.me/SAconvoytocanberra",1,2.05132412972574e-05,NA,NA,NA,1
"5218",":https://t.me/The_Revolution_Wont_Be_Televised",1,2.05132412972574e-05,NA,NA,NA,1
"5219",":https://t.me/The_Revolution_Wont_Be_Televised/3016",1,2.05132412972574e-05,NA,NA,NA,1
"5220",":https://t.me/nswconvoytocanberra",1,2.05132412972574e-05,NA,NA,NA,1
"5221",":https://t.me/qldconvoytocanberra",1,2.05132412972574e-05,NA,NA,NA,1
"5222",">10x",1,2.05132412972574e-05,NA,NA,NA,1
"5223","@AmericanExceptionalism",1,2.05132412972574e-05,NA,NA,1,NA
"5224","@Anti_Vaccin3s",1,2.05132412972574e-05,NA,NA,1,NA
"5225","@CBKNEWS",1,2.05132412972574e-05,NA,NA,NA,1
"5226","@CNconspiracynewsroom",1,2.05132412972574e-05,1,NA,NA,NA
"5227","@CarbonCaptureShield",1,2.05132412972574e-05,NA,NA,NA,1
"5228","@ChildrensHD",1,2.05132412972574e-05,1,NA,NA,NA
"5229","@Covid19vaccinevictims",1,2.05132412972574e-05,NA,NA,NA,1
"5230","@DanaAshlie",1,2.05132412972574e-05,NA,NA,NA,1
"5231","@Davos",1,2.05132412972574e-05,NA,NA,NA,1
"5232","@EXPOSEthePEDOSendOfTheCABAL",1,2.05132412972574e-05,NA,NA,NA,1
"5233","@EcommunistForum",1,2.05132412972574e-05,NA,NA,NA,1
"5234","@EpochBright",1,2.05132412972574e-05,NA,NA,NA,1
"5235","@EuropaDefenseLeague",1,2.05132412972574e-05,NA,NA,1,NA
"5236","@European_Insider",1,2.05132412972574e-05,NA,1,NA,NA
"5237","@EvaVlaar",1,2.05132412972574e-05,NA,NA,NA,1
"5238","@EvolvedTruthCommunity",1,2.05132412972574e-05,NA,NA,1,NA
"5239","@ExposeThePEDOSendOfTheCABAL",1,2.05132412972574e-05,NA,NA,NA,1
"5240","@FUCKTheNewWorldQrder",1,2.05132412972574e-05,NA,NA,NA,1
"5241","@FUCK_THE_ABC",1,2.05132412972574e-05,1,NA,1,NA
"5242","@FUCKtheNAZIworldORDER",1,2.05132412972574e-05,NA,NA,NA,1
"5243","@GodB4Man",1,2.05132412972574e-05,NA,NA,NA,1
"5244","@Hillingdon",1,2.05132412972574e-05,NA,NA,2,NA
"5245","@InstantMediaBot",1,2.05132412972574e-05,1,NA,NA,NA
"5246","@Irish_channel",1,2.05132412972574e-05,1,NA,1,NA
"5247","@JFKRed",1,2.05132412972574e-05,NA,NA,NA,1
"5248","@LeeHurstComic",1,2.05132412972574e-05,1,NA,NA,NA
"5249","@LibertyOverwatchChannel",1,2.05132412972574e-05,NA,NA,1,NA
"5250","@LillyHD",1,2.05132412972574e-05,NA,NA,NA,1
"5251","@LionMedia",1,2.05132412972574e-05,NA,1,NA,NA
"5252","@LondonAntiUlez",1,2.05132412972574e-05,NA,NA,1,NA
"5253","@LouisianaDrainTheSwamp",1,2.05132412972574e-05,NA,NA,1,NA
"5254","@Mel_Plourde",1,2.05132412972574e-05,NA,1,NA,NA
"5255","@MurderTheMedia",1,2.05132412972574e-05,NA,NA,NA,1
"5256","@NTDNew",1,2.05132412972574e-05,NA,1,NA,NA
"5257","@NaturalHealthInfoAdviceWarnings",1,2.05132412972574e-05,NA,NA,NA,1
"5258","@Piers_Corbyn",1,2.05132412972574e-05,NA,NA,1,NA
"5259","@QAnonWarriors",1,2.05132412972574e-05,NA,NA,NA,1
"5260","@QNewsOfficialTV",1,2.05132412972574e-05,NA,1,NA,NA
"5261","@ResistorNewswire",1,2.05132412972574e-05,NA,NA,1,NA
"5262","@RobertDowneyJr",1,2.05132412972574e-05,NA,NA,NA,1
"5263","@RobinMG",1,2.05132412972574e-05,1,NA,NA,NA
"5264","@RosvongressDirect",1,2.05132412972574e-05,NA,NA,1,NA
"5265","@SolidPatriots",1,2.05132412972574e-05,NA,NA,NA,1
"5266","@TRUTHREVEALDCHANNEL",1,2.05132412972574e-05,NA,1,NA,NA
"5267","@Te",1,2.05132412972574e-05,NA,NA,NA,1
"5268","@TechnocraticDystopia",1,2.05132412972574e-05,NA,NA,1,NA
"5269","@The_UK_Channel",1,2.05132412972574e-05,1,NA,1,NA
"5270","@ThunderdomeTV",1,2.05132412972574e-05,NA,NA,NA,1
"5271","@TommyRobinson1",1,2.05132412972574e-05,NA,1,NA,NA
"5272","@V",1,2.05132412972574e-05,NA,NA,1,NA
"5273","@VikiLovesFACS",1,2.05132412972574e-05,NA,NA,NA,1
"5274","@Voi",1,2.05132412972574e-05,NA,NA,1,NA
"5275","@VoicesofRe",1,2.05132412972574e-05,NA,1,NA,NA
"5276","@WEF",1,2.05132412972574e-05,NA,NA,1,NA
"5277","@ausvstheagenda",1,2.05132412972574e-05,NA,NA,1,NA
"5278","@bigbrotherwatchhq",1,2.05132412972574e-05,NA,NA,1,NA
"5279","@digitalsoldiers1",1,2.05132412972574e-05,NA,1,NA,NA
"5280","@emf_shielding",1,2.05132412972574e-05,NA,NA,1,NA
"5281","@endilluminato",1,2.05132412972574e-05,NA,NA,NA,1
"5282","@jfk_tv",1,2.05132412972574e-05,NA,NA,NA,1
"5283","@livandu",1,2.05132412972574e-05,NA,NA,NA,1
"5284","@q",1,2.05132412972574e-05,NA,NA,1,NA
"5285","@realvincentkennedyvk",1,2.05132412972574e-05,NA,NA,1,NA
"5286","@spygatedown",1,2.05132412972574e-05,NA,NA,NA,1
"5287","@thefive8take",1,2.05132412972574e-05,NA,NA,1,NA
"5288","@thelightpaperaustralia",1,2.05132412972574e-05,NA,NA,1,NA
"5289","@trumpintel",1,2.05132412972574e-05,NA,NA,NA,1
"5290","A-TEAm",1,2.05132412972574e-05,NA,NA,1,NA
"5291","A205",1,2.05132412972574e-05,NA,NA,1,NA
"5292","A30",1,2.05132412972574e-05,1,NA,NA,NA
"5293","A329",1,2.05132412972574e-05,1,NA,NA,NA
"5294","A4",1,2.05132412972574e-05,NA,NA,1,NA
"5295","A406",1,2.05132412972574e-05,NA,NA,1,NA
"5296","A8",1,2.05132412972574e-05,NA,NA,1,NA
"5297","AAFCO",1,2.05132412972574e-05,NA,NA,NA,1
"5298","AB",1,2.05132412972574e-05,NA,NA,1,NA
"5299","ABITAZIONE",1,2.05132412972574e-05,1,NA,NA,NA
"5300","ABOVE",1,2.05132412972574e-05,NA,NA,1,NA
"5301","ACABADOS",1,2.05132412972574e-05,1,NA,NA,NA
"5302","ACCOUNTABLE",1,2.05132412972574e-05,NA,NA,1,NA
"5303","ACCUMULATA",1,2.05132412972574e-05,NA,NA,1,NA
"5304","ACFAU",1,2.05132412972574e-05,NA,NA,1,NA
"5305","ACQUA",1,2.05132412972574e-05,1,NA,NA,NA
"5306","ADE",1,2.05132412972574e-05,NA,NA,NA,1
"5307","ADL",1,2.05132412972574e-05,NA,NA,1,NA
"5308","AEREO",1,2.05132412972574e-05,NA,NA,NA,1
"5309","AEROSOL",1,2.05132412972574e-05,NA,NA,1,NA
"5310","AEST",1,2.05132412972574e-05,NA,NA,NA,1
"5311","AEd",1,2.05132412972574e-05,NA,NA,1,NA
"5312","AFP",1,2.05132412972574e-05,NA,NA,1,NA
"5313","AHPRA",1,2.05132412972574e-05,NA,NA,1,NA
"5314","ALCUNA",1,2.05132412972574e-05,NA,NA,1,NA
"5315","ALCUNE",1,2.05132412972574e-05,1,NA,NA,NA
"5316","ALCUNI",1,2.05132412972574e-05,NA,NA,NA,1
"5317","ALDWYCH",1,2.05132412972574e-05,1,NA,1,NA
"5318","ALEMANIA",1,2.05132412972574e-05,NA,NA,1,NA
"5319","ALGORITMOS",1,2.05132412972574e-05,NA,NA,1,NA
"5320","ALIMENTAIRE",1,2.05132412972574e-05,NA,NA,NA,1
"5321","ALP",1,2.05132412972574e-05,NA,NA,NA,1
"5322","ALTE",1,2.05132412972574e-05,NA,NA,NA,1
"5323","ALTHLETICS",1,2.05132412972574e-05,NA,NA,NA,1
"5324","ALTRETTANTO",1,2.05132412972574e-05,NA,NA,1,NA
"5325","ALTRI",1,2.05132412972574e-05,1,NA,NA,NA
"5326","ALTRIMENTI",1,2.05132412972574e-05,1,NA,NA,NA
"5327","AMBITION",1,2.05132412972574e-05,1,NA,NA,NA
"5328","AMICI",1,2.05132412972574e-05,NA,NA,NA,1
"5329","AMICIZIA",1,2.05132412972574e-05,NA,NA,1,NA
"5330","AMISh",1,2.05132412972574e-05,NA,NA,1,NA
"5331","AMZN",1,2.05132412972574e-05,NA,NA,NA,1
"5332","ANALYSE",1,2.05132412972574e-05,NA,NA,NA,1
"5333","ANCORAGGIO",1,2.05132412972574e-05,NA,NA,1,NA
"5334","ANCORARE",1,2.05132412972574e-05,NA,NA,1,NA
"5335","ANDARSENE",1,2.05132412972574e-05,NA,NA,NA,1
"5336","ANDREWS",1,2.05132412972574e-05,1,NA,1,NA
"5337","ANTIC",1,2.05132412972574e-05,NA,NA,1,NA
"5338","AOC",1,2.05132412972574e-05,NA,NA,1,NA
"5339","APEC",1,2.05132412972574e-05,NA,NA,1,NA
"5340","APKAIE5G5CRDK6RD3PGA",1,2.05132412972574e-05,NA,NA,NA,1
"5341","APP",1,2.05132412972574e-05,NA,NA,NA,1
"5342","APPELLO",1,2.05132412972574e-05,1,NA,NA,NA
"5343","APPENA",1,2.05132412972574e-05,NA,NA,NA,1
"5344","APPLICARSI",1,2.05132412972574e-05,1,NA,NA,NA
"5345","AR",1,2.05132412972574e-05,NA,NA,NA,1
"5346","ARCHANGEL",1,2.05132412972574e-05,NA,NA,NA,1
"5347","ARMEE",1,2.05132412972574e-05,NA,1,NA,NA
"5348","ARNOTT",1,2.05132412972574e-05,NA,NA,NA,1
"5349","AROUND",1,2.05132412972574e-05,1,NA,NA,NA
"5350","ARRIVO",1,2.05132412972574e-05,1,NA,NA,NA
"5351","ARS",1,2.05132412972574e-05,NA,NA,NA,1
"5352","ARSE",1,2.05132412972574e-05,NA,NA,NA,1
"5353","ARTIFICIAL",1,2.05132412972574e-05,NA,NA,1,1
"5354","ASDA",1,2.05132412972574e-05,NA,NA,NA,1
"5355","ASEAN",1,2.05132412972574e-05,NA,NA,1,NA
"5356","ASSASSINI",1,2.05132412972574e-05,NA,NA,1,NA
"5357","AT&T",1,2.05132412972574e-05,NA,NA,NA,1
"5358","ATAGI",1,2.05132412972574e-05,NA,NA,NA,1
"5359","ATOM",1,2.05132412972574e-05,NA,NA,1,NA
"5360","ATONIC",1,2.05132412972574e-05,NA,NA,1,NA
"5361","AUSCHWITZ",1,2.05132412972574e-05,NA,NA,NA,1
"5362","AUSSIE",1,2.05132412972574e-05,NA,NA,1,NA
"5363","AUSTRAILIA",1,2.05132412972574e-05,1,NA,NA,NA
"5364","AUSWEIS",1,2.05132412972574e-05,NA,NA,1,NA
"5365","AUSZUGEBEN",1,2.05132412972574e-05,NA,NA,1,NA
"5366","AUTORECINSIONI",1,2.05132412972574e-05,1,NA,NA,NA
"5367","AUTRE",1,2.05132412972574e-05,NA,NA,NA,1
"5368","AVEC",1,2.05132412972574e-05,NA,1,NA,NA
"5369","AVER",1,2.05132412972574e-05,1,NA,NA,NA
"5370","AVs",1,2.05132412972574e-05,NA,NA,1,NA
"5371","AWS",1,2.05132412972574e-05,NA,NA,1,NA
"5372","AZIONE",1,2.05132412972574e-05,NA,NA,1,NA
"5373","AZT",1,2.05132412972574e-05,NA,NA,NA,1
"5374","Aachen",1,2.05132412972574e-05,NA,NA,1,NA
"5375","Abbott",1,2.05132412972574e-05,NA,NA,1,NA
"5376","Abbracci",1,2.05132412972574e-05,NA,NA,NA,1
"5377","Abdulaziz",1,2.05132412972574e-05,NA,NA,1,NA
"5378","Aberystwyth",1,2.05132412972574e-05,NA,NA,NA,1
"5379","AbomiNations",1,2.05132412972574e-05,NA,1,1,NA
"5380","Abonnieren",1,2.05132412972574e-05,NA,1,NA,NA
"5381","Aboretum",1,2.05132412972574e-05,NA,NA,NA,1
"5382","Aboriginal",1,2.05132412972574e-05,NA,NA,NA,1
"5383","Aboutiyah",1,2.05132412972574e-05,NA,NA,1,NA
"5384","Abraham",1,2.05132412972574e-05,NA,NA,1,NA
"5385","Abramson",1,2.05132412972574e-05,NA,NA,NA,1
"5386","Absorbs",1,2.05132412972574e-05,NA,NA,1,NA
"5387","Acapulco",1,2.05132412972574e-05,NA,NA,2,NA
"5388","AcceliCITY",1,2.05132412972574e-05,NA,NA,1,NA
"5389","Accepts",1,2.05132412972574e-05,NA,NA,NA,1
"5390","Accountable",1,2.05132412972574e-05,NA,NA,1,NA
"5391","Acidum",1,2.05132412972574e-05,NA,NA,NA,1
"5392","Across",1,2.05132412972574e-05,NA,NA,1,NA
"5393","Act'",1,2.05132412972574e-05,NA,NA,1,NA
"5394","Activate",1,2.05132412972574e-05,NA,NA,NA,1
"5395","Activation",1,2.05132412972574e-05,NA,1,NA,NA
"5396","Adaline",1,2.05132412972574e-05,NA,NA,NA,1
"5397","Adamites",1,2.05132412972574e-05,NA,NA,NA,1
"5398","Addgene",1,2.05132412972574e-05,NA,NA,NA,1
"5399","Addin",1,2.05132412972574e-05,NA,NA,NA,1
"5400","Adds",1,2.05132412972574e-05,NA,NA,NA,1
"5401","Adil",1,2.05132412972574e-05,1,NA,1,NA
"5402","Adm",1,2.05132412972574e-05,NA,NA,1,NA
"5403","Admiralty",1,2.05132412972574e-05,NA,NA,NA,1
"5404","Adren0chr0me",1,2.05132412972574e-05,NA,NA,NA,1
"5405","Adreno",1,2.05132412972574e-05,NA,NA,1,NA
"5406","Adrenochrome",1,2.05132412972574e-05,NA,NA,NA,1
"5407","Adrian",1,2.05132412972574e-05,NA,NA,1,NA
"5408","Advertisement",1,2.05132412972574e-05,NA,NA,NA,1
"5409","Aero",1,2.05132412972574e-05,NA,NA,1,NA
"5410","Aest",1,2.05132412972574e-05,NA,NA,NA,1
"5411","Affaire",1,2.05132412972574e-05,NA,NA,1,NA
"5412","Affidavit",1,2.05132412972574e-05,NA,NA,1,NA
"5413","Affordable",1,2.05132412972574e-05,NA,NA,1,NA
"5414","Agenc",1,2.05132412972574e-05,NA,NA,1,NA
"5415","Agenda30",1,2.05132412972574e-05,NA,NA,1,NA
"5416","Agends",1,2.05132412972574e-05,NA,NA,1,NA
"5417","Ages",1,2.05132412972574e-05,NA,NA,1,NA
"5418","Agganciati",1,2.05132412972574e-05,NA,NA,NA,1
"5419","AggieDeSousa",1,2.05132412972574e-05,NA,NA,NA,1
"5420","Aggro",1,2.05132412972574e-05,NA,NA,1,NA
"5421","Agianst",1,2.05132412972574e-05,1,NA,NA,NA
"5422","Agricultural",1,2.05132412972574e-05,NA,NA,NA,1
"5423","Agroscope",1,2.05132412972574e-05,NA,NA,NA,1
"5424","Ahava",1,2.05132412972574e-05,NA,NA,1,NA
"5425","Aiml",1,2.05132412972574e-05,NA,NA,1,NA
"5426","Airborne",1,2.05132412972574e-05,NA,NA,NA,1
"5427","Airdate",1,2.05132412972574e-05,NA,NA,NA,1
"5428","Aksoy",1,2.05132412972574e-05,NA,NA,1,NA
"5429","Aktion",1,2.05132412972574e-05,NA,NA,1,NA
"5430","Akubra",1,2.05132412972574e-05,NA,NA,1,NA
"5431","Alain",1,2.05132412972574e-05,NA,1,NA,NA
"5432","Alarmists",1,2.05132412972574e-05,NA,NA,1,1
"5433","Alba",1,2.05132412972574e-05,NA,NA,NA,1
"5434","Albemarle",1,2.05132412972574e-05,NA,NA,1,NA
"5435","Albert",1,2.05132412972574e-05,NA,NA,NA,1
"5436","Albion",1,2.05132412972574e-05,NA,NA,1,NA
"5437","Albo",1,2.05132412972574e-05,1,1,NA,NA
"5438","Alburaki",1,2.05132412972574e-05,NA,NA,NA,1
"5439","Aldous",1,2.05132412972574e-05,NA,NA,1,NA
"5440","Alemania",1,2.05132412972574e-05,1,NA,NA,NA
"5441","Alexandria",1,2.05132412972574e-05,NA,1,NA,NA
"5442","Alge",1,2.05132412972574e-05,NA,NA,1,NA
"5443","Algo",1,2.05132412972574e-05,NA,NA,1,NA
"5444","Alia",1,2.05132412972574e-05,NA,NA,1,NA
"5445","Alice",1,2.05132412972574e-05,NA,NA,1,NA
"5446","Aligning",1,2.05132412972574e-05,NA,NA,1,NA
"5447","All",1,2.05132412972574e-05,NA,1,NA,NA
"5448","Allan",1,2.05132412972574e-05,NA,NA,NA,1
"5449","Alleges",1,2.05132412972574e-05,1,NA,1,NA
"5450","Allegiance",1,2.05132412972574e-05,NA,NA,1,NA
"5451","Allemaal",1,2.05132412972574e-05,NA,NA,NA,1
"5452","Allentown",1,2.05132412972574e-05,NA,NA,1,NA
"5453","Aller",1,2.05132412972574e-05,NA,1,NA,NA
"5454","Allergy",1,2.05132412972574e-05,NA,NA,NA,1
"5455","Alles",1,2.05132412972574e-05,NA,NA,1,NA
"5456","Alleviate",1,2.05132412972574e-05,NA,NA,NA,1
"5457","Allied",1,2.05132412972574e-05,NA,NA,NA,1
"5458","Allowance",1,2.05132412972574e-05,NA,1,1,NA
"5459","Already",1,2.05132412972574e-05,1,NA,NA,NA
"5460","Alster",1,2.05132412972574e-05,NA,NA,1,NA
"5461","Altenkirchan",1,2.05132412972574e-05,NA,NA,1,NA
"5462","Althusser",1,2.05132412972574e-05,NA,NA,1,NA
"5463","Altman",1,2.05132412972574e-05,NA,NA,1,NA
"5464","Altro",1,2.05132412972574e-05,NA,NA,1,NA
"5465","Alzheimers",1,2.05132412972574e-05,NA,NA,1,NA
"5466","Ambani",1,2.05132412972574e-05,NA,NA,1,NA
"5467","Amber",1,2.05132412972574e-05,NA,NA,1,NA
"5468","Ambience",1,2.05132412972574e-05,NA,NA,NA,1
"5469","Ameisen",1,2.05132412972574e-05,NA,NA,1,NA
"5470","Ameri",1,2.05132412972574e-05,NA,NA,1,NA
"5471","AmericaQnA",1,2.05132412972574e-05,NA,NA,NA,1
"5472","Americas",1,2.05132412972574e-05,NA,NA,NA,1
"5473","Amidst",1,2.05132412972574e-05,NA,NA,NA,1
"5474","Amman",1,2.05132412972574e-05,NA,NA,1,NA
"5475","Among",1,2.05132412972574e-05,NA,NA,1,NA
"5476","Amu",1,2.05132412972574e-05,NA,NA,1,NA
"5477","Amy",1,2.05132412972574e-05,NA,NA,NA,1
"5478","Amérique",1,2.05132412972574e-05,NA,NA,NA,1
"5479","Analytics",1,2.05132412972574e-05,NA,NA,1,NA
"5480","Anarchapulco",1,2.05132412972574e-05,1,NA,NA,NA
"5481","Anchor",1,2.05132412972574e-05,NA,NA,1,NA
"5482","AndWeKnow",1,2.05132412972574e-05,NA,1,NA,NA
"5483","Anderso",1,2.05132412972574e-05,NA,NA,1,NA
"5484","Andrey",1,2.05132412972574e-05,NA,NA,1,NA
"5485","Andrija",1,2.05132412972574e-05,NA,NA,1,NA
"5486","Androgy",1,2.05132412972574e-05,NA,NA,1,NA
"5487","Androgynous",1,2.05132412972574e-05,NA,NA,1,NA
"5488","Anemia",1,2.05132412972574e-05,NA,NA,NA,1
"5489","Anf",1,2.05132412972574e-05,NA,NA,1,NA
"5490","Angelica",1,2.05132412972574e-05,NA,NA,NA,1
"5491","Angels",1,2.05132412972574e-05,NA,NA,1,NA
"5492","Angenda",1,2.05132412972574e-05,NA,NA,1,NA
"5493","Angleterre",1,2.05132412972574e-05,1,NA,NA,NA
"5494","Aniseed",1,2.05132412972574e-05,NA,NA,NA,1
"5495","Anomaly",1,2.05132412972574e-05,NA,NA,1,NA
"5496","AnonQuantum",1,2.05132412972574e-05,NA,NA,1,NA
"5497","AnonymousRebelsUnited",1,2.05132412972574e-05,NA,NA,NA,1
"5498","Anstey",1,2.05132412972574e-05,NA,NA,NA,1
"5499","Anteil",1,2.05132412972574e-05,NA,NA,1,NA
"5500","Anthem",1,2.05132412972574e-05,1,NA,1,NA
"5501","Anthropogenic",1,2.05132412972574e-05,NA,1,NA,NA
"5502","Anti-Car",1,2.05132412972574e-05,NA,NA,1,NA
"5503","Anti-Cholesterol",1,2.05132412972574e-05,NA,NA,NA,1
"5504","Anti-ulez",1,2.05132412972574e-05,NA,NA,1,NA
"5505","Antibody",1,2.05132412972574e-05,NA,NA,1,NA
"5506","Antichrist",1,2.05132412972574e-05,1,NA,NA,NA
"5507","Antonio",1,2.05132412972574e-05,NA,NA,1,NA
"5508","Antrim",1,2.05132412972574e-05,NA,NA,1,NA
"5509","António",1,2.05132412972574e-05,NA,NA,1,NA
"5510","Anu",1,2.05132412972574e-05,NA,NA,1,NA
"5511","Aphid",1,2.05132412972574e-05,NA,NA,NA,1
"5512","Aphids",1,2.05132412972574e-05,NA,NA,NA,1
"5513","App",1,2.05132412972574e-05,NA,NA,NA,1
"5514","App.",1,2.05132412972574e-05,NA,NA,1,NA
"5515","Appalachian",1,2.05132412972574e-05,NA,NA,NA,1
"5516","April.",1,2.05132412972574e-05,NA,NA,1,NA
"5517","Aquaferian",1,2.05132412972574e-05,NA,NA,1,NA
"5518","Aquarian",1,2.05132412972574e-05,NA,NA,1,NA
"5519","Aquarium",1,2.05132412972574e-05,NA,NA,1,NA
"5520","Arab",1,2.05132412972574e-05,NA,NA,1,NA
"5521","Arabic",1,2.05132412972574e-05,NA,NA,1,NA
"5522","Arbeiter",1,2.05132412972574e-05,NA,NA,1,NA
"5523","Arbitrum",1,2.05132412972574e-05,NA,NA,1,NA
"5524","Arch.",1,2.05132412972574e-05,NA,NA,1,NA
"5525","Archery",1,2.05132412972574e-05,NA,NA,NA,1
"5526","Architecture",1,2.05132412972574e-05,1,NA,1,NA
"5527","Architetti",1,2.05132412972574e-05,NA,NA,1,NA
"5528","Archons",1,2.05132412972574e-05,NA,NA,NA,1
"5529","Arcola",1,2.05132412972574e-05,NA,NA,NA,1
"5530","Area",1,2.05132412972574e-05,1,NA,1,NA
"5531","Argentum",1,2.05132412972574e-05,NA,NA,NA,1
"5532","Argumentationshilfe",1,2.05132412972574e-05,NA,1,NA,NA
"5533","Ariyana",1,2.05132412972574e-05,NA,NA,NA,1
"5534","Arizo",1,2.05132412972574e-05,NA,NA,1,NA
"5535","Arks",1,2.05132412972574e-05,NA,1,NA,NA
"5536","Armin",1,2.05132412972574e-05,NA,NA,NA,1
"5537","Arnott",1,2.05132412972574e-05,NA,NA,NA,1
"5538","ArrestsIndictmentsJustice",1,2.05132412972574e-05,NA,NA,1,NA
"5539","Arrhythmia",1,2.05132412972574e-05,NA,NA,NA,1
"5540","Arrokothn",1,2.05132412972574e-05,NA,NA,1,NA
"5541","Arroyo",1,2.05132412972574e-05,NA,NA,1,NA
"5542","Articl",1,2.05132412972574e-05,NA,NA,1,NA
"5543","Artois",1,2.05132412972574e-05,NA,NA,NA,1
"5544","Arts",1,2.05132412972574e-05,1,NA,NA,NA
"5545","Arzt",1,2.05132412972574e-05,NA,NA,NA,1
"5546","As",1,2.05132412972574e-05,NA,NA,NA,1
"5547","Asclepius",1,2.05132412972574e-05,NA,NA,NA,1
"5548","Asean",1,2.05132412972574e-05,NA,NA,1,NA
"5549","Aseem",1,2.05132412972574e-05,1,NA,NA,NA
"5550","Ash",1,2.05132412972574e-05,1,NA,NA,NA
"5551","Ashala",1,2.05132412972574e-05,NA,NA,1,NA
"5552","Ashby",1,2.05132412972574e-05,NA,NA,NA,1
"5553","Ashfield",1,2.05132412972574e-05,NA,NA,NA,1
"5554","Assad",1,2.05132412972574e-05,NA,NA,1,NA
"5555","Assembl",1,2.05132412972574e-05,1,NA,NA,NA
"5556","Assessment",1,2.05132412972574e-05,NA,NA,1,NA
"5557","Associate",1,2.05132412972574e-05,NA,NA,1,NA
"5558","Astral",1,2.05132412972574e-05,NA,NA,1,1
"5559","Astrid",1,2.05132412972574e-05,NA,NA,NA,1
"5560","Asylum",1,2.05132412972574e-05,NA,1,NA,NA
"5561","Attentäter",1,2.05132412972574e-05,NA,NA,1,NA
"5562","Auch",1,2.05132412972574e-05,NA,NA,1,NA
"5563","Auditors",1,2.05132412972574e-05,NA,NA,NA,1
"5564","Aufgabe",1,2.05132412972574e-05,NA,NA,NA,1
"5565","Aufstand",1,2.05132412972574e-05,NA,NA,NA,1
"5566","Auftrag",1,2.05132412972574e-05,NA,NA,NA,1
"5567","Augmentation",1,2.05132412972574e-05,NA,NA,1,NA
"5568","Aurelio",1,2.05132412972574e-05,NA,NA,1,NA
"5569","Aurich",1,2.05132412972574e-05,NA,NA,1,NA
"5570","Aurora",1,2.05132412972574e-05,NA,NA,1,NA
"5571","Auschwitz",1,2.05132412972574e-05,1,NA,NA,NA
"5572","Ausgabe",1,2.05132412972574e-05,NA,NA,1,NA
"5573","Aussie_news",1,2.05132412972574e-05,NA,NA,NA,1
"5574","AustraIian",1,2.05132412972574e-05,NA,NA,NA,1
"5575","Australiand",1,2.05132412972574e-05,NA,NA,NA,1
"5576","Australiansupport",1,2.05132412972574e-05,NA,NA,NA,1
"5577","Australis",1,2.05132412972574e-05,1,NA,NA,NA
"5578","Austrian",1,2.05132412972574e-05,NA,NA,1,NA
"5579","Autismus",1,2.05132412972574e-05,NA,NA,NA,1
"5580","Automotive",1,2.05132412972574e-05,NA,NA,1,NA
"5581","Avenue",1,2.05132412972574e-05,NA,NA,NA,1
"5582","Avo",1,2.05132412972574e-05,NA,1,NA,NA
"5583","Avocado",1,2.05132412972574e-05,NA,1,1,NA
"5584","Aya",1,2.05132412972574e-05,NA,NA,NA,1
"5585","Aylestone",1,2.05132412972574e-05,NA,NA,NA,1
"5586","Ayn",1,2.05132412972574e-05,1,NA,1,NA
"5587","Aynak",1,2.05132412972574e-05,NA,NA,1,NA
"5588","Ayscoughfee",1,2.05132412972574e-05,NA,NA,NA,1
"5589","Az",1,2.05132412972574e-05,1,NA,NA,NA
"5590","Azerbaijan",1,2.05132412972574e-05,NA,NA,1,NA
"5591","Azure",1,2.05132412972574e-05,NA,NA,NA,1
"5592","B.c",1,2.05132412972574e-05,NA,NA,NA,1
"5593","B3348",1,2.05132412972574e-05,1,NA,NA,NA
"5594","BA1",1,2.05132412972574e-05,NA,NA,1,NA
"5595","BAI",1,2.05132412972574e-05,NA,NA,1,NA
"5596","BAILIFFS",1,2.05132412972574e-05,NA,NA,1,NA
"5597","BALM",1,2.05132412972574e-05,NA,NA,NA,1
"5598","BARACHINI",1,2.05132412972574e-05,NA,NA,1,NA
"5599","BASIC",1,2.05132412972574e-05,NA,NA,NA,1
"5600","BASIL",1,2.05132412972574e-05,NA,NA,NA,1
"5601","BASKETBALL",1,2.05132412972574e-05,NA,NA,NA,1
"5602","BASTARDS",1,2.05132412972574e-05,NA,NA,NA,1
"5603","BASURA",1,2.05132412972574e-05,NA,NA,NA,1
"5604","BAY",1,2.05132412972574e-05,NA,NA,NA,1
"5605","BB",1,2.05132412972574e-05,NA,NA,NA,1
"5606","BECAUSE",1,2.05132412972574e-05,NA,NA,NA,1
"5607","BEETLES",1,2.05132412972574e-05,NA,NA,NA,1
"5608","BENDATI",1,2.05132412972574e-05,1,NA,NA,NA
"5609","BENE",1,2.05132412972574e-05,NA,NA,NA,1
"5610","BENVENUTI",1,2.05132412972574e-05,1,NA,NA,NA
"5611","BEST",1,2.05132412972574e-05,1,NA,1,NA
"5612","BESTE",1,2.05132412972574e-05,1,NA,NA,NA
"5613","BHF",1,2.05132412972574e-05,NA,NA,1,NA
"5614","BIBB",1,2.05132412972574e-05,1,NA,NA,NA
